perturbation,level,accuracy
gaussian,0.01,0.9229755089436302
gaussian,0.02,0.9260161056607359
gaussian,0.03,0.9270375561203886
gaussian,0.04,0.836698577095755
gaussian,0.05,0.9099579542485212
gaussian,0.06,0.9041143074328337
gaussian,0.07,0.9118939591894909
gaussian,0.08,0.906394754970663
gaussian,0.09,0.9328812029360762
gaussian,0.1,0.931158989951778
gaussian,0.11,0.9090909090909091
gaussian,0.12,0.9060146803810247
gaussian,0.13,0.8556666745848873
gaussian,0.14,0.9285697318098677
gaussian,0.15,0.909328455709433
gaussian,0.16,0.9332018908710834
gaussian,0.17,0.9330474855690429
gaussian,0.18,0.8778891607477968
gaussian,0.19,0.8380050834976364
gaussian,0.2,0.9067154429056702
gaussian,0.21,0.9061928403449176
gaussian,0.22,0.9116326579091146
gaussian,0.23,0.9342114639998099
gaussian,0.24,0.9341639546761051
gaussian,0.25,0.9335700881297955
random_sc,0.01,0.9697246834691308
random_sc,0.02,0.9115851485854098
random_sc,0.03,0.8904910088604888
random_sc,0.04,0.9126065990450626
random_sc,0.05,0.9697246834691308
random_sc,0.06,0.9319904031166116
random_sc,0.07,0.9697246834691308
random_sc,0.08,0.9671354253272205
random_sc,0.09,0.9697246834691308
random_sc,0.1,0.9594151602251942
random_sc,0.11,0.912321543102834
random_sc,0.12,0.9590113309737036
random_sc,0.13,0.8461410551820795
random_sc,0.14,0.9682162624415042
random_sc,0.15,0.8895526997173195
random_sc,0.16,0.9697246834691308
random_sc,0.17,0.9697246834691308
random_sc,0.18,0.9697246834691308
random_sc,0.19,0.9656270042995938
random_sc,0.2,0.9630496234886097
random_sc,0.21,0.9536071454022852
random_sc,0.22,0.9372164287241371
random_sc,0.23,0.9628120768700857
random_sc,0.24,0.8467467990593154
random_sc,0.25,0.9273938760481745
feature_d,0.01,0.9558519609473359
feature_d,0.02,0.9546761051856427
feature_d,0.03,0.9068579708767845
feature_d,0.04,0.9522768843385514
feature_d,0.05,0.9213364372758154
feature_d,0.06,0.9372995700406205
feature_d,0.07,0.9032591396061477
feature_d,0.08,0.9370382687602442
feature_d,0.09,0.935126018481127
feature_d,0.1,0.9102192555288976
feature_d,0.11,0.8947312160011403
feature_d,0.12,0.9100173409031522
feature_d,0.13,0.8246787181984464
feature_d,0.14,0.9027009050526166
feature_d,0.15,0.9136399268356415
feature_d,0.16,0.8598474950709076
feature_d,0.17,0.9104092928237166
feature_d,0.18,0.9058721524099105
feature_d,0.19,0.9037342328431954
feature_d,0.2,0.9037936194978264
feature_d,0.21,0.8999809962705181
feature_d,0.22,0.897712426063615
feature_d,0.23,0.8765113903603582
feature_d,0.24,0.8613084067748296
feature_d,0.25,0.8888163051998955
feature_p,0.01,0.8784473953013279
feature_p,0.02,0.9601278000807658
feature_p,0.03,0.890312848896596
feature_p,0.04,0.9368482314654251
feature_p,0.05,0.9590825949592607
feature_p,0.06,0.9697246834691308
feature_p,0.07,0.9626339169061928
feature_p,0.08,0.8785424139487374
feature_p,0.09,0.9658051642634867
feature_p,0.1,0.9250302871938618
feature_p,0.11,0.9089127491270161
feature_p,0.12,0.9269544148039053
feature_p,0.13,0.910801244744281
feature_p,0.14,0.8995177803643966
feature_p,0.15,0.8886618998978549
feature_p,0.16,0.9528826282157874
feature_p,0.17,0.8734114069886215
feature_p,0.18,0.8237760410480557
feature_p,0.19,0.8554885146209944
feature_p,0.2,0.8961327410504312
feature_p,0.21,0.9161579209919947
feature_p,0.22,0.9253984844525738
feature_p,0.23,0.9125590897213578
feature_p,0.24,0.8712022234363493
feature_p,0.25,0.8302016770791267
