perturbation,level,accuracy
gaussian,0.01,0.9960329714706511
gaussian,0.02,0.992481649523719
gaussian,0.03,0.9980164857353255
gaussian,0.04,0.9980046084043994
gaussian,0.05,0.9960448488015773
gaussian,0.06,0.9818633156757014
gaussian,0.07,0.9818514383447752
gaussian,0.08,0.9979927310734732
gaussian,0.09,0.9632040287906501
gaussian,0.1,0.9809606385253106
gaussian,0.11,0.9970900539230824
gaussian,0.12,0.9960923581252821
gaussian,0.13,0.9814357317623583
gaussian,0.14,0.9980046084043994
gaussian,0.15,0.9631921514597239
gaussian,0.16,0.997980853742547
gaussian,0.17,0.9980283630662518
gaussian,0.18,0.9961161127871345
gaussian,0.19,0.992481649523719
gaussian,0.2,0.9939069292348623
gaussian,0.21,0.9923985082072356
gaussian,0.22,0.9633703114236168
gaussian,0.23,0.8701332636529919
gaussian,0.24,0.9969712806138205
gaussian,0.25,0.9902012019858897
random_sc,0.01,0.9980283630662518
random_sc,0.02,0.9980046084043994
random_sc,0.03,0.9980046084043994
random_sc,0.04,0.9359455543150343
random_sc,0.05,0.9786208043328504
random_sc,0.06,0.9811506758201297
random_sc,0.07,0.9639166686462218
random_sc,0.08,0.9909732284960924
random_sc,0.09,0.9980046084043994
random_sc,0.1,0.963869159322517
random_sc,0.11,0.9980046084043994
random_sc,0.12,0.9925766681711286
random_sc,0.13,0.9971138085849348
random_sc,0.14,0.9979333444188422
random_sc,0.15,0.9980046084043994
random_sc,0.16,0.9980046084043994
random_sc,0.17,0.9251846924959023
random_sc,0.18,0.9927548281350215
random_sc,0.19,0.9899161460436611
random_sc,0.2,0.99706629926123
random_sc,0.21,0.990094306007554
random_sc,0.22,0.99254103617835
random_sc,0.23,0.992849846782431
random_sc,0.24,0.9254341164453525
random_sc,0.25,0.9926479321566858
feature_d,0.01,0.916478608927002
feature_d,0.02,0.9086514478466399
feature_d,0.03,0.9024514811031665
feature_d,0.04,0.853813810960401
feature_d,0.05,0.8967978715822981
feature_d,0.06,0.8962158823669145
feature_d,0.07,0.8457728579233674
feature_d,0.08,0.8793857044444973
feature_d,0.09,0.8824263011616029
feature_d,0.1,0.8775209634890847
feature_d,0.11,0.876867710288144
feature_d,0.12,0.8792075444806043
feature_d,0.13,0.8722830605506331
feature_d,0.14,0.8774021901798228
feature_d,0.15,0.872342447205264
feature_d,0.16,0.881024776112312
feature_d,0.17,0.8360572012257406
feature_d,0.18,0.8641233342043376
feature_d,0.19,0.8662137444473478
feature_d,0.2,0.86280495047153
feature_d,0.21,0.862436753212818
feature_d,0.22,0.8571632182815878
feature_d,0.23,0.8487184359930636
feature_d,0.24,0.8613796707603867
feature_d,0.25,0.8569494263249162
feature_p,0.01,0.9898923913818087
feature_p,0.02,0.9980046084043994
feature_p,0.03,0.9970900539230824
feature_p,0.04,0.9980046084043994
feature_p,0.05,0.9980046084043994
feature_p,0.06,0.9740836639190441
feature_p,0.07,0.9962586407582488
feature_p,0.08,0.9979689764116207
feature_p,0.09,0.981780174359218
feature_p,0.1,0.9920184336175975
feature_p,0.11,0.8636482409672899
feature_p,0.12,0.997980853742547
feature_p,0.13,0.9437252060716915
feature_p,0.14,0.9465520108321258
feature_p,0.15,0.9272157160842815
feature_p,0.16,0.8831270636862484
feature_p,0.17,0.9552699717319524
feature_p,0.18,0.927370121386322
feature_p,0.19,0.8878423640639476
feature_p,0.2,0.9743687198612728
feature_p,0.21,0.9467182934650925
feature_p,0.22,0.8600612870275791
feature_p,0.23,0.834192460270328
feature_p,0.24,0.9177969926598095
feature_p,0.25,0.8403449176900967
