perturbation,level,accuracy
combined_all,0.01,0.9260279829916621
combined_all,0.02,0.9224529063828777
combined_all,0.03,0.9042687127348742
combined_all,0.04,0.8977718127182459
combined_all,0.05,0.9157778464023565
combined_all,0.06,0.8965722022947004
combined_all,0.07,0.9116801672328194
combined_all,0.08,0.882058103902891
combined_all,0.09,0.8276599282609212
combined_all,0.1,0.9051832672161911
combined_all,0.11,0.8230040145378531
combined_all,0.12,0.8992921110767989
combined_all,0.13,0.820189087108345
combined_all,0.14,0.8189538446920208
combined_all,0.15,0.8597881084162767
combined_all,0.16,0.8706796208755968
combined_all,0.17,0.8646696914269425
combined_all,0.18,0.8566524930517614
combined_all,0.19,0.8470674869943227
combined_all,0.2,0.8171484903912393
combined_all,0.21,0.871427892723947
combined_all,0.22,0.8386583366985771
combined_all,0.23,0.8660593391453073
combined_all,0.24,0.8105328170653491
combined_all,0.25,0.8393472218922964
