perturbation,level,accuracy
combined_all,0.01,0.9699978620804333
combined_all,0.02,0.9306245100600993
combined_all,0.03,0.9607454212889279
combined_all,0.04,0.9561964035441956
combined_all,0.05,0.953108297503385
combined_all,0.06,0.9435470461077986
combined_all,0.07,0.909577879658883
combined_all,0.08,0.9371451647385799
combined_all,0.09,0.9340570586977694
combined_all,0.1,0.9253390977979429
combined_all,0.11,0.8904434995367841
combined_all,0.12,0.8915243366510678
combined_all,0.13,0.8072784283915718
combined_all,0.14,0.8111860702662897
combined_all,0.15,0.9073805734375371
combined_all,0.16,0.8766301636696202
combined_all,0.17,0.9117989405420814
combined_all,0.18,0.8588141672803288
combined_all,0.19,0.8888281825308216
combined_all,0.2,0.8737796042473336
combined_all,0.21,0.8606432762429627
combined_all,0.22,0.8639451742404447
combined_all,0.23,0.8907523101408652
combined_all,0.24,0.8588379219421811
combined_all,0.25,0.8609877188398223
