perturbation,level,accuracy
gaussian,0.01,0.9367175808252369
gaussian,0.02,0.9240682233888401
gaussian,0.03,0.9082594959260755
gaussian,0.04,0.9357198850274366
gaussian,0.05,0.9383804071549041
gaussian,0.06,0.9265149535596361
gaussian,0.07,0.9297574649024871
gaussian,0.08,0.9080100719766254
gaussian,0.09,0.9137587001449035
gaussian,0.1,0.9245551939568141
gaussian,0.11,0.9127610043471032
gaussian,0.12,0.9335344561370169
gaussian,0.13,0.9240325913960615
gaussian,0.14,0.9233793381951207
gaussian,0.15,0.9370976554148752
gaussian,0.16,0.9294842862911846
gaussian,0.17,0.9341758320070314
gaussian,0.18,0.9365631755231965
gaussian,0.19,0.9266099722070457
gaussian,0.2,0.8072190417369409
gaussian,0.21,0.9080694586312564
gaussian,0.22,0.8066489298524836
gaussian,0.23,0.9227260849941801
gaussian,0.24,0.9234149701878994
gaussian,0.25,0.9079388079910683
random_sc,0.01,0.9110506686937312
random_sc,0.02,0.9374183433498824
random_sc,0.03,0.9387842364063947
random_sc,0.04,0.9111575646720669
random_sc,0.05,0.9343896239637028
random_sc,0.06,0.9270494334513149
random_sc,0.07,0.9387842364063947
random_sc,0.08,0.9270969427750196
random_sc,0.09,0.804415991638359
random_sc,0.1,0.9371095327458013
random_sc,0.11,0.9387842364063947
random_sc,0.12,0.9372520607169157
random_sc,0.13,0.9382616338456422
random_sc,0.14,0.9346628025750053
random_sc,0.15,0.9108487540679858
random_sc,0.16,0.9240444687269876
random_sc,0.17,0.9337126161009098
random_sc,0.18,0.9234030928569732
random_sc,0.19,0.9387842364063947
random_sc,0.2,0.9108131220752073
random_sc,0.21,0.934520274603891
random_sc,0.22,0.9373470793643253
random_sc,0.23,0.9120602418224577
random_sc,0.24,0.9373470793643253
random_sc,0.25,0.9097916716155545
feature_d,0.01,0.9332375228638621
feature_d,0.02,0.9280233745872627
feature_d,0.03,0.9294367769674798
feature_d,0.04,0.9054802004893461
feature_d,0.05,0.9051001258997078
feature_d,0.06,0.9250184098629356
feature_d,0.07,0.9226073116849182
feature_d,0.08,0.9241513647053234
feature_d,0.09,0.8987101218614153
feature_d,0.1,0.9212770506211844
feature_d,0.11,0.9204100054635722
feature_d,0.12,0.9161697983229209
feature_d,0.13,0.9182008219113001
feature_d,0.14,0.9152908758343825
feature_d,0.15,0.9079625626529206
feature_d,0.16,0.9129510416419222
feature_d,0.17,0.9014894172981448
feature_d,0.18,0.9100410955650047
feature_d,0.19,0.9063828776397368
feature_d,0.2,0.9031403662968858
feature_d,0.21,0.8866189989785496
feature_d,0.22,0.9039005154761622
feature_d,0.23,0.9013706439888828
feature_d,0.24,0.8993752523932822
feature_d,0.25,0.9008599187590565
feature_p,0.01,0.9383210205002732
feature_p,0.02,0.9271325747677982
feature_p,0.03,0.93739458868803
feature_p,0.04,0.8045585196094733
feature_p,0.05,0.9379765779034136
feature_p,0.06,0.9372520607169157
feature_p,0.07,0.9270138014585363
feature_p,0.08,0.9344727652801862
feature_p,0.09,0.8934840962538898
feature_p,0.1,0.8928545977148016
feature_p,0.11,0.9255885217473929
feature_p,0.12,0.9228804902962207
feature_p,0.13,0.9095422476661045
feature_p,0.14,0.8943392640805758
feature_p,0.15,0.9098035489464807
feature_p,0.16,0.9013943986507352
feature_p,0.17,0.9065966695964083
feature_p,0.18,0.8043803596455804
feature_p,0.19,0.9019407558733401
feature_p,0.2,0.9345915385894482
feature_p,0.21,0.9166924008836734
feature_p,0.22,0.8652041713186213
feature_p,0.23,0.8941135947929781
feature_p,0.24,0.914590113309737
feature_p,0.25,0.8932703042972183
