perturbation,level,accuracy
combined_all,0.01,0.9270969427750196
combined_all,0.02,0.9176188326959166
combined_all,0.03,0.9230705275910397
combined_all,0.04,0.9175475687103594
combined_all,0.05,0.9333087868494192
combined_all,0.06,0.9223222557426896
combined_all,0.07,0.9207188160676533
combined_all,0.08,0.9197805069244839
combined_all,0.09,0.8917975152623703
combined_all,0.1,0.8922250991757132
combined_all,0.11,0.9021307931681593
combined_all,0.12,0.902118915837233
combined_all,0.13,0.901133097370359
combined_all,0.14,0.8949331306268855
combined_all,0.15,0.8981756419697365
combined_all,0.16,0.9098391809392593
combined_all,0.17,0.8792194218115306
combined_all,0.18,0.8620566786231798
combined_all,0.19,0.8337886310188375
combined_all,0.2,0.7991305793762026
combined_all,0.21,0.7930375086110649
combined_all,0.22,0.860239446991472
combined_all,0.23,0.8473881749293298
combined_all,0.24,0.8569137943321377
combined_all,0.25,0.8701807729766967
