perturbation,level,accuracy
gaussian,0.01,0.93605245029337
gaussian,0.02,0.9738817492932988
gaussian,0.03,0.9248283725681165
gaussian,0.04,0.9239732047414305
gaussian,0.05,0.9669453880324014
gaussian,0.06,0.9261348789699979
gaussian,0.07,0.9653538256882913
gaussian,0.08,0.9241157327125449
gaussian,0.09,0.9361355916098534
gaussian,0.1,0.9738461173005202
gaussian,0.11,0.8403567950210229
gaussian,0.12,0.9738223626386678
gaussian,0.13,0.9545335772145284
gaussian,0.14,0.9044112407059886
gaussian,0.15,0.9666959640829513
gaussian,0.16,0.9752832743425898
gaussian,0.17,0.9722901869491888
gaussian,0.18,0.9738579946314464
gaussian,0.19,0.9660308335510844
gaussian,0.2,0.9493669382616339
gaussian,0.21,0.9752832743425898
gaussian,0.22,0.9654250896738485
gaussian,0.23,0.9666959640829513
gaussian,0.24,0.9364444022139344
gaussian,0.25,0.9738104853077416
random_sc,0.01,0.9258498230277692
random_sc,0.02,0.9648074684656864
random_sc,0.03,0.9372520607169157
random_sc,0.04,0.9738461173005202
random_sc,0.05,0.9739648906097822
random_sc,0.06,0.904565646008029
random_sc,0.07,0.9738461173005202
random_sc,0.08,0.9752832743425898
random_sc,0.09,0.973774853314963
random_sc,0.1,0.9354348290852079
random_sc,0.11,0.9670522840107371
random_sc,0.12,0.9358386583366985
random_sc,0.13,0.9665771907736893
random_sc,0.14,0.9609710905765256
random_sc,0.15,0.9738461173005202
random_sc,0.16,0.9737867306458893
random_sc,0.17,0.9738223626386678
random_sc,0.18,0.9361474689407796
random_sc,0.19,0.9752832743425898
random_sc,0.2,0.9049338432667411
random_sc,0.21,0.9042805900658004
random_sc,0.22,0.9311708672827043
random_sc,0.23,0.9737510986531107
random_sc,0.24,0.9473240373423284
random_sc,0.25,0.9737273439912583
feature_d,0.01,0.9235218661662351
feature_d,0.02,0.9566714967812433
feature_d,0.03,0.9615293251300567
feature_d,0.04,0.9275601586811412
feature_d,0.05,0.9540584839774806
feature_d,0.06,0.9286053638026462
feature_d,0.07,0.9151958571869729
feature_d,0.08,0.8949450079578117
feature_d,0.09,0.9367175808252369
feature_d,0.1,0.912570967052284
feature_d,0.11,0.9281183932346723
feature_d,0.12,0.9106468394422406
feature_d,0.13,0.906584792265482
feature_d,0.14,0.9048388246193315
feature_d,0.15,0.9178920113072191
feature_d,0.16,0.8895764543791719
feature_d,0.17,0.8893626624225004
feature_d,0.18,0.8029669572653634
feature_d,0.19,0.8925339097797943
feature_d,0.2,0.8915480913129201
feature_d,0.21,0.8982112739625151
feature_d,0.22,0.8910254887521676
feature_d,0.23,0.8981637646388103
feature_d,0.24,0.8946361973537307
feature_d,0.25,0.8798489203506188
feature_p,0.01,0.9306363873910255
feature_p,0.02,0.9739173812860774
feature_p,0.03,0.9359930636387391
feature_p,0.04,0.9739886452716345
feature_p,0.05,0.9752832743425898
feature_p,0.06,0.9752832743425898
feature_p,0.07,0.9653063163645865
feature_p,0.08,0.9472884053495498
feature_p,0.09,0.9311827446136304
feature_p,0.1,0.953108297503385
feature_p,0.11,0.9338195120792455
feature_p,0.12,0.9230942822528921
feature_p,0.13,0.9027602917072476
feature_p,0.14,0.9343302373090719
feature_p,0.15,0.9229992636054826
feature_p,0.16,0.9305294914126897
feature_p,0.17,0.820676057676319
feature_p,0.18,0.8681022400646127
feature_p,0.19,0.8915243366510678
feature_p,0.2,0.8654179632752927
feature_p,0.21,0.904316222058579
feature_p,0.22,0.8863576976981733
feature_p,0.23,0.8775328408200109
feature_p,0.24,0.9274176307100268
feature_p,0.25,0.8097845452169988
