perturbation,level,accuracy
combined_all,0.01,0.9290091930541369
combined_all,0.02,0.9228448583034421
combined_all,0.03,0.9032828942680001
combined_all,0.04,0.9114307432833694
combined_all,0.05,0.8925932964344253
combined_all,0.06,0.8910017340903152
combined_all,0.07,0.8899327743069577
combined_all,0.08,0.8855975485188968
combined_all,0.09,0.8576739435114141
combined_all,0.1,0.8333372924436421
combined_all,0.11,0.845131482053353
combined_all,0.12,0.8352614200536855
combined_all,0.13,0.8411882081858565
combined_all,0.14,0.8726868898021237
combined_all,0.15,0.8656080005701119
combined_all,0.16,0.8680547307409079
combined_all,0.17,0.8656673872247429
combined_all,0.18,0.8639095422476661
combined_all,0.19,0.8631850250611682
combined_all,0.2,0.8631018837446849
combined_all,0.21,0.8642183528517472
combined_all,0.22,0.8473762975984037
combined_all,0.23,0.8557854478941492
combined_all,0.24,0.8600019003729482
combined_all,0.25,0.8573413782454806
