perturbation,level,accuracy
gaussian,0.01,0.8973561061358292
gaussian,0.02,0.9429175475687104
gaussian,0.03,0.9308739340095493
gaussian,0.04,0.8977599353873198
gaussian,0.05,0.9290685797087679
gaussian,0.06,0.9440221393448465
gaussian,0.07,0.8971304368482315
gaussian,0.08,0.8109128916549873
gaussian,0.09,0.9284153265078272
gaussian,0.1,0.9257904363731382
gaussian,0.11,0.9429413022305627
gaussian,0.12,0.8100577238283013
gaussian,0.13,0.943998384682994
gaussian,0.14,0.9308620566786232
gaussian,0.15,0.9293180036582179
gaussian,0.16,0.9343777466327767
gaussian,0.17,0.9115138845998527
gaussian,0.18,0.9302325581395349
gaussian,0.19,0.8121481340713115
gaussian,0.2,0.9410409292823717
gaussian,0.21,0.9439746300211417
gaussian,0.22,0.9333444188421978
gaussian,0.23,0.9251134285103452
gaussian,0.24,0.9335344561370169
gaussian,0.25,0.934579661258522
random_sc,0.01,0.9297693422334133
random_sc,0.02,0.9338670214029503
random_sc,0.03,0.9327030429721833
random_sc,0.04,0.9409934199586669
random_sc,0.05,0.930850179347697
random_sc,0.06,0.9358742903294771
random_sc,0.07,0.9110625460246573
random_sc,0.08,0.9356842530346581
random_sc,0.09,0.9356248663800271
random_sc,0.1,0.9445328645746728
random_sc,0.11,0.9322517043969879
random_sc,0.12,0.9445328645746728
random_sc,0.13,0.9445328645746728
random_sc,0.14,0.8992564790840203
random_sc,0.15,0.9199230348955982
random_sc,0.16,0.9327267976340357
random_sc,0.17,0.935862412998551
random_sc,0.18,0.9311708672827043
random_sc,0.19,0.9360880822861487
random_sc,0.2,0.9296030596004465
random_sc,0.21,0.9403164120958738
random_sc,0.22,0.9106943487659453
random_sc,0.23,0.8098914411953346
random_sc,0.24,0.9295080409530371
random_sc,0.25,0.9303988407725016
feature_d,0.01,0.9254459937762786
feature_d,0.02,0.9124759484048744
feature_d,0.03,0.9236643941373495
feature_d,0.04,0.9254341164453525
feature_d,0.05,0.9169061928403449
feature_d,0.06,0.9306363873910255
feature_d,0.07,0.9207900800532104
feature_d,0.08,0.9241394873743972
feature_d,0.09,0.9076299973869872
feature_d,0.1,0.9249471458773785
feature_d,0.11,0.9077606480271754
feature_d,0.12,0.8950519039361474
feature_d,0.13,0.9116801672328194
feature_d,0.14,0.9153502624890135
feature_d,0.15,0.9067510748984489
feature_d,0.16,0.8886975318906335
feature_d,0.17,0.9040430434472765
feature_d,0.18,0.9029028196783618
feature_d,0.19,0.8991020737819797
feature_d,0.2,0.905052616576003
feature_d,0.21,0.8957645437917191
feature_d,0.22,0.8992802337458726
feature_d,0.23,0.8983300472717771
feature_d,0.24,0.8837921942181153
feature_d,0.25,0.8938760481744542
feature_p,0.01,0.9294130223056275
feature_p,0.02,0.9410528066132978
feature_p,0.03,0.9267643775090861
feature_p,0.04,0.9168705608475664
feature_p,0.05,0.9127610043471032
feature_p,0.06,0.9267168681853813
feature_p,0.07,0.940815259994774
feature_p,0.08,0.9201487041831959
feature_p,0.09,0.9344371332874076
feature_p,0.1,0.9166330142290424
feature_p,0.11,0.9210988906572914
feature_p,0.12,0.9331425042164525
feature_p,0.13,0.9140437560871321
feature_p,0.14,0.9407202413473644
feature_p,0.15,0.9224410290519515
feature_p,0.16,0.9081763546095921
feature_p,0.17,0.9167517875383044
feature_p,0.18,0.9020357745207497
feature_p,0.19,0.785649808774972
feature_p,0.2,0.8799914483217331
feature_p,0.21,0.8964771836472908
feature_p,0.22,0.7891179894054208
feature_p,0.23,0.8839465995201559
feature_p,0.24,0.8919281659025584
feature_p,0.25,0.8526023232059292
