perturbation,level,accuracy
combined_all,0.01,0.9208375893769152
combined_all,0.02,0.8744684894410528
combined_all,0.03,0.9238663087630947
combined_all,0.04,0.9006817587951635
combined_all,0.05,0.8963109010143241
combined_all,0.06,0.9156353184312421
combined_all,0.07,0.8938879255053804
combined_all,0.08,0.8910848754067986
combined_all,0.09,0.9077844026890277
combined_all,0.1,0.8910611207449461
combined_all,0.11,0.9039123928070883
combined_all,0.12,0.8910017340903152
combined_all,0.13,0.8878186094020951
combined_all,0.14,0.8695037651139036
combined_all,0.15,0.8885550039195192
combined_all,0.16,0.8877354680856118
combined_all,0.17,0.871427892723947
combined_all,0.18,0.884813644677768
combined_all,0.19,0.8526973418533387
combined_all,0.2,0.8592061192008932
combined_all,0.21,0.8680428534099817
combined_all,0.22,0.8337411216951327
combined_all,0.23,0.8643727581537877
combined_all,0.24,0.840855642919923
combined_all,0.25,0.82232700667506
