perturbation,level,accuracy
gaussian,0.01,0.933783880086467
gaussian,0.02,0.8057224980402404
gaussian,0.03,0.909387842364064
gaussian,0.04,0.9369670047746871
gaussian,0.05,0.9084495332208946
gaussian,0.06,0.9304938594199111
gaussian,0.07,0.9383210205002732
gaussian,0.08,0.9234743568425303
gaussian,0.09,0.9074162054303156
gaussian,0.1,0.9356842530346581
gaussian,0.11,0.9366938261633846
gaussian,0.12,0.9335463334679431
gaussian,0.13,0.9090671544290567
gaussian,0.14,0.9338788987338765
gaussian,0.15,0.9234981115043828
gaussian,0.16,0.933724493431836
gaussian,0.17,0.9139368601087964
gaussian,0.18,0.9079031759982896
gaussian,0.19,0.9244245433166259
gaussian,0.2,0.8068745991400812
gaussian,0.21,0.9140081240943535
gaussian,0.22,0.9264674442359313
gaussian,0.23,0.9144238306767704
gaussian,0.24,0.8050929995011521
gaussian,0.25,0.9270019241276101
random_sc,0.01,0.9387842364063947
random_sc,0.02,0.9382260018528636
random_sc,0.03,0.9231061595838184
random_sc,0.04,0.9344252559564814
random_sc,0.05,0.9387842364063947
random_sc,0.06,0.9233793381951207
random_sc,0.07,0.9342946053162933
random_sc,0.08,0.9234743568425303
random_sc,0.09,0.9362543649191154
random_sc,0.1,0.9229161222889992
random_sc,0.11,0.9277145639831818
random_sc,0.12,0.8045941516022519
random_sc,0.13,0.9227498396560325
random_sc,0.14,0.8043209729909495
random_sc,0.15,0.9342114639998099
random_sc,0.16,0.9375014846663657
random_sc,0.17,0.9342114639998099
random_sc,0.18,0.9387842364063947
random_sc,0.19,0.9343421146399981
random_sc,0.2,0.9387842364063947
random_sc,0.21,0.8040834263724256
random_sc,0.22,0.8033707865168539
random_sc,0.23,0.9063710003088106
random_sc,0.24,0.934579661258522
random_sc,0.25,0.9372520607169157
feature_d,0.01,0.9352685464522412
feature_d,0.02,0.9204337601254247
feature_d,0.03,0.9295793049385942
feature_d,0.04,0.9302919447941659
feature_d,0.05,0.9285103451552367
feature_d,0.06,0.9270138014585363
feature_d,0.07,0.9238425541012424
feature_d,0.08,0.9235456208280876
feature_d,0.09,0.8982469059552938
feature_d,0.1,0.921312682613963
feature_d,0.11,0.8981162553151056
feature_d,0.12,0.9182008219113001
feature_d,0.13,0.9163360809558876
feature_d,0.14,0.9074637147540204
feature_d,0.15,0.9134142575480438
feature_d,0.16,0.9093522103712853
feature_d,0.17,0.9027721690381737
feature_d,0.18,0.8908235741264223
feature_d,0.19,0.9067273202365964
feature_d,0.2,0.9038411288215312
feature_d,0.21,0.9040430434472765
feature_d,0.22,0.9035560728793026
feature_d,0.23,0.894956885288738
feature_d,0.24,0.893246549635366
feature_d,0.25,0.8933890776064802
feature_p,0.01,0.8029550799344372
feature_p,0.02,0.8040359170487208
feature_p,0.03,0.9124878257358007
feature_p,0.04,0.9345083972729649
feature_p,0.05,0.9372639380478419
feature_p,0.06,0.9239256954177257
feature_p,0.07,0.923450602180678
feature_p,0.08,0.9370026367674656
feature_p,0.09,0.9003491935292302
feature_p,0.1,0.8074447110245385
feature_p,0.11,0.9246858445970022
feature_p,0.12,0.9329643442525596
feature_p,0.13,0.9054683231584199
feature_p,0.14,0.8949331306268855
feature_p,0.15,0.9070242535097512
feature_p,0.16,0.8989239138180868
feature_p,0.17,0.918497755184455
feature_p,0.18,0.8932703042972183
feature_p,0.19,0.7922060954462313
feature_p,0.2,0.8044041143074329
feature_p,0.21,0.8626505451694895
feature_p,0.22,0.902297075801126
feature_p,0.23,0.8054493194289379
feature_p,0.24,0.7984298168515571
feature_p,0.25,0.9259448416751788
