perturbation,level,accuracy
gaussian,0.01,0.9237950447775376
gaussian,0.02,0.8376843955626292
gaussian,0.03,0.949497588901822
gaussian,0.04,0.9612799011806067
gaussian,0.05,0.8402617763736133
gaussian,0.06,0.8411763308549303
gaussian,0.07,0.9739292586170036
gaussian,0.08,0.9737867306458893
gaussian,0.09,0.8381832434615293
gaussian,0.1,0.9478941492267857
gaussian,0.11,0.9364206475520821
gaussian,0.12,0.9752832743425898
gaussian,0.13,0.9489274770173647
gaussian,0.14,0.9739173812860774
gaussian,0.15,0.9723376962728936
gaussian,0.16,0.972551488229565
gaussian,0.17,0.9013943986507352
gaussian,0.18,0.964843100458465
gaussian,0.19,0.9738104853077416
gaussian,0.2,0.9008361640972041
gaussian,0.21,0.900646126802385
gaussian,0.22,0.9049694752595197
gaussian,0.23,0.9468964534289854
gaussian,0.24,0.973893626624225
gaussian,0.25,0.9739648906097822
random_sc,0.01,0.9050051072522982
random_sc,0.02,0.9739173812860774
random_sc,0.03,0.9307551607002874
random_sc,0.04,0.9670997933344418
random_sc,0.05,0.9671948119818514
random_sc,0.06,0.9752832743425898
random_sc,0.07,0.9545454545454546
random_sc,0.08,0.9725277335677127
random_sc,0.09,0.9242701380145854
random_sc,0.1,0.9613392878352377
random_sc,0.11,0.9752832743425898
random_sc,0.12,0.9543672945815617
random_sc,0.13,0.9738342399695941
random_sc,0.14,0.8371499156709504
random_sc,0.15,0.9043874860441362
random_sc,0.16,0.9612799011806067
random_sc,0.17,0.973774853314963
random_sc,0.18,0.8409269069054802
random_sc,0.19,0.9737035893294059
random_sc,0.2,0.9366938261633846
random_sc,0.21,0.9353041784450198
random_sc,0.22,0.926693113523529
random_sc,0.23,0.9752832743425898
random_sc,0.24,0.9739055039551512
random_sc,0.25,0.9371807967313586
feature_d,0.01,0.8999809962705181
feature_d,0.02,0.9667315960757299
feature_d,0.03,0.9622300876547022
feature_d,0.04,0.9002541748818206
feature_d,0.05,0.9523006390004038
feature_d,0.06,0.9498182768368292
feature_d,0.07,0.9448535525096801
feature_d,0.08,0.9432382355037177
feature_d,0.09,0.9023683397866832
feature_d,0.1,0.9334394374896073
feature_d,0.11,0.890989856759389
feature_d,0.12,0.9290329477159892
feature_d,0.13,0.9251134285103452
feature_d,0.14,0.9172862674299831
feature_d,0.15,0.9196142242915172
feature_d,0.16,0.9161579209919947
feature_d,0.17,0.9020238971898235
feature_d,0.18,0.9108368767370596
feature_d,0.19,0.8886856545597074
feature_d,0.2,0.9045537686771029
feature_d,0.21,0.9015963132764805
feature_d,0.22,0.88334085564292
feature_d,0.23,0.8679478347625722
feature_d,0.24,0.8841722688077536
feature_d,0.25,0.8931515309879564
feature_p,0.01,0.9738698719623726
feature_p,0.02,0.965270684371808
feature_p,0.03,0.9255291350927619
feature_p,0.04,0.9752832743425898
feature_p,0.05,0.9738461173005202
feature_p,0.06,0.9545098225526759
feature_p,0.07,0.9468489441052806
feature_p,0.08,0.8396560324963774
feature_p,0.09,0.9732047414305057
feature_p,0.1,0.931396536570302
feature_p,0.11,0.9727058935316055
feature_p,0.12,0.9239732047414305
feature_p,0.13,0.9651994203862508
feature_p,0.14,0.8199040311661163
feature_p,0.15,0.8945174240444688
feature_p,0.16,0.9417060598142385
feature_p,0.17,0.8265553364847852
feature_p,0.18,0.8082286148656674
feature_p,0.19,0.8182768368292277
feature_p,0.2,0.8799558163289546
feature_p,0.21,0.8770577475829632
feature_p,0.22,0.9131292016058151
feature_p,0.23,0.8961446183813574
feature_p,0.24,0.8809297574649025
feature_p,0.25,0.8639451742404447
