perturbation,level,accuracy
gaussian,0.01,0.9340451813668432
gaussian,0.02,0.9099223222557427
gaussian,0.03,0.9275957906739197
gaussian,0.04,0.9099817089103737
gaussian,0.05,0.9192579043637313
gaussian,0.06,0.9299712568591586
gaussian,0.07,0.9434639047913153
gaussian,0.08,0.9302681901323134
gaussian,0.09,0.8107466090220206
gaussian,0.1,0.9427987742594485
gaussian,0.11,0.9202437228306055
gaussian,0.12,0.930612632729173
gaussian,0.13,0.9128916549872913
gaussian,0.14,0.9439271206974369
gaussian,0.15,0.9340808133596218
gaussian,0.16,0.9286291184644987
gaussian,0.17,0.929876238211749
gaussian,0.18,0.9127134950233984
gaussian,0.19,0.9267049908544552
gaussian,0.2,0.9438202247191011
gaussian,0.21,0.9440696486685513
gaussian,0.22,0.9440340166757726
gaussian,0.23,0.9437727153953963
gaussian,0.24,0.8970116635389696
gaussian,0.25,0.9322160724042093
random_sc,0.01,0.9261942656246288
random_sc,0.02,0.9412072119153384
random_sc,0.03,0.934092690690548
random_sc,0.04,0.934829085207972
random_sc,0.05,0.9320616671021688
random_sc,0.06,0.9445328645746728
random_sc,0.07,0.9354823384089127
random_sc,0.08,0.9294961636221108
random_sc,0.09,0.9409934199586669
random_sc,0.1,0.9296743235860038
random_sc,0.11,0.935316055775946
random_sc,0.12,0.9148039052664085
random_sc,0.13,0.9349359811863078
random_sc,0.14,0.9360049409696652
random_sc,0.15,0.9293655129819227
random_sc,0.16,0.9272869800698387
random_sc,0.17,0.9268475188255695
random_sc,0.18,0.9351378958120531
random_sc,0.19,0.9263961802503742
random_sc,0.2,0.9410409292823717
random_sc,0.21,0.9445328645746728
random_sc,0.22,0.9357792716820676
random_sc,0.23,0.9349716131790864
random_sc,0.24,0.9353635650996508
random_sc,0.25,0.9352091597976103
feature_d,0.01,0.925897332351474
feature_d,0.02,0.922904244958073
feature_d,0.03,0.9388792550538043
feature_d,0.04,0.9324773736845856
feature_d,0.05,0.9235812528208661
feature_d,0.06,0.9010262013920232
feature_d,0.07,0.920944485355251
feature_d,0.08,0.9260517376535145
feature_d,0.09,0.8995534123571751
feature_d,0.1,0.9088058531486805
feature_d,0.11,0.9131648335985937
feature_d,0.12,0.9127016176924722
feature_d,0.13,0.915445281136423
feature_d,0.14,0.912262156448203
feature_d,0.15,0.9094947383423997
feature_d,0.16,0.8943155094187234
feature_d,0.17,0.9053020405254532
feature_d,0.18,0.9027127823835428
feature_d,0.19,0.886037009763166
feature_d,0.2,0.8000451338575195
feature_d,0.21,0.9029859609948453
feature_d,0.22,0.8960495997339478
feature_d,0.23,0.897961850013065
feature_d,0.24,0.8778178967622395
feature_d,0.25,0.8771527662303727
feature_p,0.01,0.9445328645746728
feature_p,0.02,0.9204337601254247
feature_p,0.03,0.8980925006532532
feature_p,0.04,0.9329880989144119
feature_p,0.05,0.9358980449913296
feature_p,0.06,0.940268902772169
feature_p,0.07,0.9102311328598237
feature_p,0.08,0.9445328645746728
feature_p,0.09,0.920766325391358
feature_p,0.1,0.9336532294462788
feature_p,0.11,0.9263605482575955
feature_p,0.12,0.9108725087298383
feature_p,0.13,0.9172031261134997
feature_p,0.14,0.8031451172292562
feature_p,0.15,0.7968026225146685
feature_p,0.16,0.907677506710692
feature_p,0.17,0.9217046345345274
feature_p,0.18,0.8738627455638169
feature_p,0.19,0.8744091027864218
feature_p,0.2,0.8841603914768273
feature_p,0.21,0.8695393971066822
feature_p,0.22,0.7870275791624106
feature_p,0.23,0.8836852982397796
feature_p,0.24,0.7929424899636554
feature_p,0.25,0.8962633916906193
