perturbation,level,accuracy
combined_all,0.01,0.9608048079435589
combined_all,0.02,0.9301969261467563
combined_all,0.03,0.9174763047248022
combined_all,0.04,0.9150652065467848
combined_all,0.05,0.9331425042164525
combined_all,0.06,0.9499370501460912
combined_all,0.07,0.9417298144760909
combined_all,0.08,0.9252203244886809
combined_all,0.09,0.8107228543601682
combined_all,0.1,0.8876760814309809
combined_all,0.11,0.9326911656412571
combined_all,0.12,0.9226310663467705
combined_all,0.13,0.9218827944984204
combined_all,0.14,0.8964534289854383
combined_all,0.15,0.9008124094353517
combined_all,0.16,0.8936028695631517
combined_all,0.17,0.8715941753569137
combined_all,0.18,0.8044397463002114
combined_all,0.19,0.8057462527020928
combined_all,0.2,0.8014704135686629
combined_all,0.21,0.867508373518303
combined_all,0.22,0.8072071644060147
combined_all,0.23,0.8729600684134261
combined_all,0.24,0.8752286386203293
combined_all,0.25,0.8647647100743521
