perturbation,level,accuracy
combined_all,0.01,0.9278689692852222
combined_all,0.02,0.9121552604698672
combined_all,0.03,0.9119177138513433
combined_all,0.04,0.8547521201035704
combined_all,0.05,0.903948024799867
combined_all,0.06,0.8964059196617337
combined_all,0.07,0.8930446350096206
combined_all,0.08,0.8869396869135567
combined_all,0.09,0.860417606955365
combined_all,0.1,0.8742071881606766
combined_all,0.11,0.8532080670831651
combined_all,0.12,0.8698006983870584
combined_all,0.13,0.8643846354847139
combined_all,0.14,0.8600612870275791
combined_all,0.15,0.8565218424115733
combined_all,0.16,0.8690167945459296
combined_all,0.17,0.8684348053305461
combined_all,0.18,0.8615934627170582
combined_all,0.19,0.8488490866332518
combined_all,0.2,0.8808703708102715
combined_all,0.21,0.8470437323324702
combined_all,0.22,0.8488372093023255
combined_all,0.23,0.8400836164097204
combined_all,0.24,0.8514027127823836
combined_all,0.25,0.8416751787538305
