perturbation,level,accuracy
combined_all,0.01,0.9351141411502008
combined_all,0.02,0.9231774235693755
combined_all,0.03,0.9331306268855263
combined_all,0.04,0.9182839632277835
combined_all,0.05,0.9274770173646578
combined_all,0.06,0.9276432999976245
combined_all,0.07,0.9187590564648312
combined_all,0.08,0.9258023137040644
combined_all,0.09,0.919174763047248
combined_all,0.1,0.8974748794450911
combined_all,0.11,0.8113642302301827
combined_all,0.12,0.9085564291992303
combined_all,0.13,0.91208399648431
combined_all,0.14,0.9146138679715894
combined_all,0.15,0.9120483644915315
combined_all,0.16,0.8883055799700691
combined_all,0.17,0.8800983443000688
combined_all,0.18,0.888293702639143
combined_all,0.19,0.8638145236002566
combined_all,0.2,0.8091194146851319
combined_all,0.21,0.9019407558733401
combined_all,0.22,0.8900159156234411
combined_all,0.23,0.88945768106991
combined_all,0.24,0.8900990569399244
combined_all,0.25,0.8068508444782289
