perturbation,level,accuracy
gaussian,0.01,0.9261111243081455
gaussian,0.02,0.8924270138014585
gaussian,0.03,0.9331900135401573
gaussian,0.04,0.8763332303964653
gaussian,0.05,0.8778891607477968
gaussian,0.06,0.9115732712544837
gaussian,0.07,0.9352329144594627
gaussian,0.08,0.9037817421669002
gaussian,0.09,0.8922369765066395
gaussian,0.1,0.9338907760648028
gaussian,0.11,0.9282252892130081
gaussian,0.12,0.9333087868494192
gaussian,0.13,0.9091146637527615
gaussian,0.14,0.9268712734874219
gaussian,0.15,0.9337007387699836
gaussian,0.16,0.9328930802670024
gaussian,0.17,0.9330593628999692
gaussian,0.18,0.934033304035917
gaussian,0.19,0.8361284652112977
gaussian,0.2,0.9331781362092311
gaussian,0.21,0.8784711499631803
gaussian,0.22,0.9332018908710834
gaussian,0.23,0.8567593890300972
gaussian,0.24,0.9334869468133121
gaussian,0.25,0.9280708839109675
random_sc,0.01,0.921680879872675
random_sc,0.02,0.8776991234529776
random_sc,0.03,0.9625270209278571
random_sc,0.04,0.9697246834691308
random_sc,0.05,0.9682875264270613
random_sc,0.06,0.9595695655272347
random_sc,0.07,0.93605245029337
random_sc,0.08,0.9375846259828491
random_sc,0.09,0.9537615507043258
random_sc,0.1,0.9272988574007649
random_sc,0.11,0.9687388650022567
random_sc,0.12,0.9697246834691308
random_sc,0.13,0.9591657362757441
random_sc,0.14,0.9598783761313158
random_sc,0.15,0.9319310164619806
random_sc,0.16,0.9697246834691308
random_sc,0.17,0.9290923343706202
random_sc,0.18,0.9669691426942537
random_sc,0.19,0.969059552937264
random_sc,0.2,0.9657576549397819
random_sc,0.21,0.9592845095850061
random_sc,0.22,0.9365156661994917
random_sc,0.23,0.9282609212057866
random_sc,0.24,0.9680143478157588
random_sc,0.25,0.9656032496377414
feature_d,0.01,0.949497588901822
feature_d,0.02,0.9614343064826473
feature_d,0.03,0.9220371998004608
feature_d,0.04,0.8748604413616172
feature_d,0.05,0.9361949782644844
feature_d,0.06,0.9077487706962492
feature_d,0.07,0.9055039551511984
feature_d,0.08,0.9305888780673207
feature_d,0.09,0.8968691355678552
feature_d,0.1,0.8997434496519942
feature_d,0.11,0.8764995130294321
feature_d,0.12,0.9184740005226025
feature_d,0.13,0.9236525168064232
feature_d,0.14,0.9197567522626315
feature_d,0.15,0.9132242202532247
feature_d,0.16,0.8705252155735563
feature_d,0.17,0.8862032923961327
feature_d,0.18,0.9064778962871464
feature_d,0.19,0.888174929329881
feature_d,0.2,0.9013112573342519
feature_d,0.21,0.8987813858469724
feature_d,0.22,0.8965603249637741
feature_d,0.23,0.8534931230253937
feature_d,0.24,0.8929852483549897
feature_d,0.25,0.8918093925932964
feature_p,0.01,0.912262156448203
feature_p,0.02,0.9370382687602442
feature_p,0.03,0.9273107347316911
feature_p,0.04,0.8464617431170868
feature_p,0.05,0.9594864242107514
feature_p,0.06,0.9588212936788845
feature_p,0.07,0.9270850654440934
feature_p,0.08,0.9682281397724304
feature_p,0.09,0.8457847352542937
feature_p,0.1,0.9364325248830083
feature_p,0.11,0.8911561393923557
feature_p,0.12,0.9689289022970758
feature_p,0.13,0.8842435327933107
feature_p,0.14,0.9289022970758011
feature_p,0.15,0.9545929638691594
feature_p,0.16,0.9024514811031665
feature_p,0.17,0.8767489369788821
feature_p,0.18,0.8883530892937739
feature_p,0.19,0.8611777561346414
feature_p,0.2,0.8263890538518184
feature_p,0.21,0.9029622063329928
feature_p,0.22,0.8681497493883175
feature_p,0.23,0.9085089198755256
feature_p,0.24,0.8744328574482743
feature_p,0.25,0.8747297907214291
