perturbation,level,accuracy
combined_all,0.01,0.9126065990450626
combined_all,0.02,0.9243295246692164
combined_all,0.03,0.9375252393282182
combined_all,0.04,0.9208969760315462
combined_all,0.05,0.9154571584673492
combined_all,0.06,0.9015012946290709
combined_all,0.07,0.9196142242915172
combined_all,0.08,0.925101551179419
combined_all,0.09,0.9119058365204171
combined_all,0.1,0.8996009216808799
combined_all,0.11,0.8955863838278262
combined_all,0.12,0.8957407891298668
combined_all,0.13,0.9073568187756847
combined_all,0.14,0.7902582131743354
combined_all,0.15,0.7877045870252037
combined_all,0.16,0.8735301802978834
combined_all,0.17,0.7866712592346248
combined_all,0.18,0.8730788417226881
combined_all,0.19,0.7947597215953631
combined_all,0.2,0.8791719124878258
combined_all,0.21,0.8725799938237879
combined_all,0.22,0.8758343824975652
combined_all,0.23,0.8681259947264651
combined_all,0.24,0.8652991899660308
combined_all,0.25,0.7957692947240896
