perturbation,level,accuracy
gaussian,0.01,0.9959141981613892
gaussian,0.02,0.9979927310734732
gaussian,0.03,0.9980046084043994
gaussian,0.04,0.9972207045632705
gaussian,0.05,0.978846473620448
gaussian,0.06,0.9961517447799131
gaussian,0.07,0.9635959807112146
gaussian,0.08,0.9960686034634297
gaussian,0.09,0.9922916122288999
gaussian,0.1,0.9961873767726916
gaussian,0.11,0.997980853742547
gaussian,0.12,0.9980283630662518
gaussian,0.13,0.9351854051357579
gaussian,0.14,0.93580302634392
gaussian,0.15,0.9979689764116207
gaussian,0.16,0.9980046084043994
gaussian,0.17,0.9980164857353255
gaussian,0.18,0.9979570990806946
gaussian,0.19,0.9979333444188422
gaussian,0.2,0.9631802741287978
gaussian,0.21,0.997980853742547
gaussian,0.22,0.9633228020999121
gaussian,0.23,0.997980853742547
gaussian,0.24,0.9902724659714469
gaussian,0.25,0.9727534028553103
random_sc,0.01,0.975116991709623
random_sc,0.02,0.9980046084043994
random_sc,0.03,0.9961873767726916
random_sc,0.04,0.9960448488015773
random_sc,0.05,0.9814238544314322
random_sc,0.06,0.9358267810057724
random_sc,0.07,0.9909613511651661
random_sc,0.08,0.9635841033802884
random_sc,0.09,0.9980046084043994
random_sc,0.1,0.9789533695987838
random_sc,0.11,0.9979689764116207
random_sc,0.12,0.9908069458631257
random_sc,0.13,0.9855927975865264
random_sc,0.14,0.9733235147397676
random_sc,0.15,0.990094306007554
random_sc,0.16,0.9812338171366131
random_sc,0.17,0.9788583509513742
random_sc,0.18,0.99706629926123
random_sc,0.19,0.9925291588474238
random_sc,0.2,0.9969831579447467
random_sc,0.21,0.992600422832981
random_sc,0.22,0.9814594864242108
random_sc,0.23,0.870691498206523
random_sc,0.24,0.9979333444188422
random_sc,0.25,0.9790365109152671
feature_d,0.01,0.9334988241442383
feature_d,0.02,0.9181533125875954
feature_d,0.03,0.9126184763759888
feature_d,0.04,0.8738865002256693
feature_d,0.05,0.8933890776064802
feature_d,0.06,0.8804546642278547
feature_d,0.07,0.8907879421336438
feature_d,0.08,0.892023184549968
feature_d,0.09,0.8647884647362045
feature_d,0.1,0.8727700311186071
feature_d,0.11,0.8648716060526879
feature_d,0.12,0.8541344988954083
feature_d,0.13,0.8730788417226881
feature_d,0.14,0.8722355512269283
feature_d,0.15,0.8576264341877093
feature_d,0.16,0.8675915148347864
feature_d,0.17,0.8673302135544101
feature_d,0.18,0.8683516640140627
feature_d,0.19,0.8626267905076371
feature_d,0.2,0.8659524431669715
feature_d,0.21,0.865679264555669
feature_d,0.22,0.8632206570539468
feature_d,0.23,0.8630424970900539
feature_d,0.24,0.8484808893745398
feature_d,0.25,0.8552509680024705
feature_p,0.01,0.997980853742547
feature_p,0.02,0.9979927310734732
feature_p,0.03,0.9979570990806946
feature_p,0.04,0.9369788821056132
feature_p,0.05,0.9739411359479297
feature_p,0.06,0.9927191961422429
feature_p,0.07,0.9642017245884504
feature_p,0.08,0.9979333444188422
feature_p,0.09,0.9798085374254697
feature_p,0.1,0.9244720526403306
feature_p,0.11,0.9313609045775233
feature_p,0.12,0.9970187899375252
feature_p,0.13,0.9743330878684942
feature_p,0.14,0.9650568924151365
feature_p,0.15,0.926693113523529
feature_p,0.16,0.8656911418865952
feature_p,0.17,0.8991733377675368
feature_p,0.18,0.8561892771456399
feature_p,0.19,0.8932584269662921
feature_p,0.2,0.8876404494382022
feature_p,0.21,0.8918093925932964
feature_p,0.22,0.8551084400313561
feature_p,0.23,0.9001472789034848
feature_p,0.24,0.8613915480913129
feature_p,0.25,0.8570206903104735
