perturbation,level,accuracy
combined_all,0.01,0.9236168848136447
combined_all,0.02,0.9114188659524431
combined_all,0.03,0.9155759317766111
combined_all,0.04,0.8773903128488966
combined_all,0.05,0.9034372995700406
combined_all,0.06,0.8921775898520085
combined_all,0.07,0.8798845523433974
combined_all,0.08,0.8714041380620947
combined_all,0.09,0.8781742166900254
combined_all,0.1,0.8632800437085778
combined_all,0.11,0.8755968358790412
combined_all,0.12,0.8316507114521224
combined_all,0.13,0.8784473953013279
combined_all,0.14,0.8670807896049599
combined_all,0.15,0.8664275364040193
combined_all,0.16,0.8725324845000831
combined_all,0.17,0.836449153146305
combined_all,0.18,0.8639451742404447
combined_all,0.19,0.8614865667387225
combined_all,0.2,0.8477088628643371
combined_all,0.21,0.8768439556262917
combined_all,0.22,0.8444307195287075
combined_all,0.23,0.8644915314630496
combined_all,0.24,0.8594436658194171
combined_all,0.25,0.8565931063971305
