perturbation,level,accuracy
combined_all,0.01,0.9190084804142813
combined_all,0.02,0.9362781195809677
combined_all,0.03,0.9277383186450341
combined_all,0.04,0.914221916051025
combined_all,0.05,0.9063116136541797
combined_all,0.06,0.9115020072689265
combined_all,0.07,0.9098035489464807
combined_all,0.08,0.9195073283131815
combined_all,0.09,0.9008599187590565
combined_all,0.1,0.9059434163954676
combined_all,0.11,0.912511580397653
combined_all,0.12,0.8936147468940779
combined_all,0.13,0.8791006485022685
combined_all,0.14,0.8775803501437157
combined_all,0.15,0.8833052236501413
combined_all,0.16,0.8923438724849752
combined_all,0.17,0.7881915575931777
combined_all,0.18,0.8832102050027318
combined_all,0.19,0.8704658289189253
combined_all,0.2,0.8727343991258284
combined_all,0.21,0.878578045941516
combined_all,0.22,0.8562367864693446
combined_all,0.23,0.8547639974344965
combined_all,0.24,0.8836140342542224
combined_all,0.25,0.8639214195785923
