perturbation,level,accuracy
gaussian,0.01,0.90462503266266
gaussian,0.02,0.930054398175642
gaussian,0.03,0.9088296078105328
gaussian,0.04,0.9338551440720241
gaussian,0.05,0.9334513148205336
gaussian,0.06,0.8783642539848445
gaussian,0.07,0.9086395705157138
gaussian,0.08,0.9341877093379576
gaussian,0.09,0.8927952110601706
gaussian,0.1,0.9346152932513005
gaussian,0.11,0.9034372995700406
gaussian,0.12,0.856509965080647
gaussian,0.13,0.9337126161009098
gaussian,0.14,0.9096253889825878
gaussian,0.15,0.8367817184122384
gaussian,0.16,0.8955745064969001
gaussian,0.17,0.9094353516877687
gaussian,0.18,0.8363303798370431
gaussian,0.19,0.8382307527852341
gaussian,0.2,0.9331068722236739
gaussian,0.21,0.9034372995700406
gaussian,0.22,0.9107181034277977
gaussian,0.23,0.8942204907713138
gaussian,0.24,0.8385870727130199
gaussian,0.25,0.9318359978145712
random_sc,0.01,0.9658645509181176
random_sc,0.02,0.9266812361926028
random_sc,0.03,0.9624557569422999
random_sc,0.04,0.9292586170035869
random_sc,0.05,0.9697246834691308
random_sc,0.06,0.9697246834691308
random_sc,0.07,0.9127610043471032
random_sc,0.08,0.9697246834691308
random_sc,0.09,0.9362187329263368
random_sc,0.1,0.9311827446136304
random_sc,0.11,0.9697246834691308
random_sc,0.12,0.9697246834691308
random_sc,0.13,0.9656270042995938
random_sc,0.14,0.9274532627028055
random_sc,0.15,0.9697246834691308
random_sc,0.16,0.9120127324987529
random_sc,0.17,0.9676223958951944
random_sc,0.18,0.9129510416419222
random_sc,0.19,0.9627289355536024
random_sc,0.2,0.9223697650663942
random_sc,0.21,0.8906097821697508
random_sc,0.22,0.9697246834691308
random_sc,0.23,0.9697246834691308
random_sc,0.24,0.9697246834691308
random_sc,0.25,0.8906454141625294
feature_d,0.01,0.9333206641803454
feature_d,0.02,0.9589400669881464
feature_d,0.03,0.9219778131458298
feature_d,0.04,0.9253984844525738
feature_d,0.05,0.9056464831223128
feature_d,0.06,0.9088177304796067
feature_d,0.07,0.907131149488087
feature_d,0.08,0.9033185262607787
feature_d,0.09,0.9098035489464807
feature_d,0.1,0.9204812694491294
feature_d,0.11,0.9282134118820818
feature_d,0.12,0.8645627954486068
feature_d,0.13,0.9197092429389268
feature_d,0.14,0.8724849751763784
feature_d,0.15,0.9039836567926456
feature_d,0.16,0.9151483478632682
feature_d,0.17,0.9114901299380004
feature_d,0.18,0.820367247072238
feature_d,0.19,0.9022614438083474
feature_d,0.2,0.8811673040834264
feature_d,0.21,0.8826876024419792
feature_d,0.22,0.8537306696439176
feature_d,0.23,0.8924151364705324
feature_d,0.24,0.8921775898520085
feature_d,0.25,0.8815355013421384
feature_p,0.01,0.8767964463025869
feature_p,0.02,0.9697246834691308
feature_p,0.03,0.9380359645580445
feature_p,0.04,0.9119889778369005
feature_p,0.05,0.9373827113571038
feature_p,0.06,0.9598071121457586
feature_p,0.07,0.9697246834691308
feature_p,0.08,0.9697246834691308
feature_p,0.09,0.8410813122075207
feature_p,0.1,0.9514217165118655
feature_p,0.11,0.9697246834691308
feature_p,0.12,0.9302681901323134
feature_p,0.13,0.9124997030667269
feature_p,0.14,0.9195904696296648
feature_p,0.15,0.9113357246359598
feature_p,0.16,0.9272632254079863
feature_p,0.17,0.904316222058579
feature_p,0.18,0.8442644368957408
feature_p,0.19,0.8520084566596194
feature_p,0.2,0.8697650663942799
feature_p,0.21,0.8312112502078532
feature_p,0.22,0.8292871225978098
feature_p,0.23,0.866962016295698
feature_p,0.24,0.8774259448416751
feature_p,0.25,0.7956623987457538
