perturbation,level,accuracy
combined_all,0.01,0.969736560800057
combined_all,0.02,0.9586787657077701
combined_all,0.03,0.9270969427750196
combined_all,0.04,0.9570159393781029
combined_all,0.05,0.9534764947620971
combined_all,0.06,0.9433570088129796
combined_all,0.07,0.9424899636553674
combined_all,0.08,0.9443428272798536
combined_all,0.09,0.9353041784450198
combined_all,0.1,0.9291754756871036
combined_all,0.11,0.9280946385728199
combined_all,0.12,0.9284509585006058
combined_all,0.13,0.8708815355013422
combined_all,0.14,0.9127372496852507
combined_all,0.15,0.8111860702662897
combined_all,0.16,0.8795994964011687
combined_all,0.17,0.9125590897213578
combined_all,0.18,0.8661187257999382
combined_all,0.19,0.8806209468608215
combined_all,0.2,0.8876285721072761
combined_all,0.21,0.8653110672969571
combined_all,0.22,0.870750884861154
combined_all,0.23,0.8702639142931801
combined_all,0.24,0.881024776112312
combined_all,0.25,0.8028125519633228
