perturbation,level,accuracy
combined_all,0.01,0.9072618001282752
combined_all,0.02,0.9309927073188113
combined_all,0.03,0.9193529230111409
combined_all,0.04,0.9302206808086086
combined_all,0.05,0.9176188326959166
combined_all,0.06,0.9159441290353232
combined_all,0.07,0.9153740171508659
combined_all,0.08,0.9249590232083046
combined_all,0.09,0.9118939591894909
combined_all,0.1,0.9131292016058151
combined_all,0.11,0.9135686628500843
combined_all,0.12,0.8943986507352067
combined_all,0.13,0.9133905028861914
combined_all,0.14,0.8046060289331781
combined_all,0.15,0.8915005819892153
combined_all,0.16,0.8778060194313134
combined_all,0.17,0.8062688552628453
combined_all,0.18,0.8873316388341213
combined_all,0.19,0.8951350452526309
combined_all,0.2,0.8802646269330356
combined_all,0.21,0.8908710834501271
combined_all,0.22,0.8746941587286505
combined_all,0.23,0.8828182530821673
combined_all,0.24,0.882853885074946
combined_all,0.25,0.8071359004204575
