perturbation,level,accuracy
gaussian,0.01,0.93739458868803
gaussian,0.02,0.9382378791837899
gaussian,0.03,0.8055562154072736
gaussian,0.04,0.9368719861272775
gaussian,0.05,0.9136636814974939
gaussian,0.06,0.8070527591039741
gaussian,0.07,0.9340570586977694
gaussian,0.08,0.9388079910682472
gaussian,0.09,0.805271159465045
gaussian,0.1,0.934033304035917
gaussian,0.11,0.9336175974535003
gaussian,0.12,0.9235931301517923
gaussian,0.13,0.9296386915932252
gaussian,0.14,0.9271919614224291
gaussian,0.15,0.9355179704016914
gaussian,0.16,0.9385348124569447
gaussian,0.17,0.9143050573675083
gaussian,0.18,0.933665106777205
gaussian,0.19,0.9384991804641661
gaussian,0.2,0.9139843694325012
gaussian,0.21,0.9366344395087536
gaussian,0.22,0.927061310782241
gaussian,0.23,0.9335819654607217
gaussian,0.24,0.9364325248830083
gaussian,0.25,0.8067914578235978
random_sc,0.01,0.9228567356343682
random_sc,0.02,0.9375608713209967
random_sc,0.03,0.9370145140983918
random_sc,0.04,0.9387842364063947
random_sc,0.05,0.934152077345179
random_sc,0.06,0.9387842364063947
random_sc,0.07,0.9367175808252369
random_sc,0.08,0.934520274603891
random_sc,0.09,0.9282252892130081
random_sc,0.1,0.9345915385894482
random_sc,0.11,0.9251371831721975
random_sc,0.12,0.9371807967313586
random_sc,0.13,0.9334631921514597
random_sc,0.14,0.8043447276528018
random_sc,0.15,0.9345440292657434
random_sc,0.16,0.9372045513932109
random_sc,0.17,0.9387842364063947
random_sc,0.18,0.9249946552010833
random_sc,0.19,0.9348765945316768
random_sc,0.2,0.9370739007530228
random_sc,0.21,0.9372639380478419
random_sc,0.22,0.9338670214029503
random_sc,0.23,0.9342946053162933
random_sc,0.24,0.9339501627194337
random_sc,0.25,0.8049148395372592
feature_d,0.01,0.9220253224695346
feature_d,0.02,0.9237950447775376
feature_d,0.03,0.932322968382545
feature_d,0.04,0.927857091954296
feature_d,0.05,0.9283084305294914
feature_d,0.06,0.8042497090053923
feature_d,0.07,0.9141031427417631
feature_d,0.08,0.9250777965175666
feature_d,0.09,0.9223222557426896
feature_d,0.1,0.8983419246027032
feature_d,0.11,0.8986151032140057
feature_d,0.12,0.9086395705157138
feature_d,0.13,0.8946243200228045
feature_d,0.14,0.8967028529348885
feature_d,0.15,0.9137587001449035
feature_d,0.16,0.8026462693303561
feature_d,0.17,0.9101004822196356
feature_d,0.18,0.892023184549968
feature_d,0.19,0.8900515476162196
feature_d,0.2,0.9041024301019075
feature_d,0.21,0.8891132384730503
feature_d,0.22,0.8994465163788393
feature_d,0.23,0.8043328503218756
feature_d,0.24,0.8853362472385206
feature_d,0.25,0.8989595458108653
feature_p,0.01,0.9387842364063947
feature_p,0.02,0.9127253723543245
feature_p,0.03,0.93605245029337
feature_p,0.04,0.9381309832054541
feature_p,0.05,0.9276789319904031
feature_p,0.06,0.9371926740622847
feature_p,0.07,0.9372283060550634
feature_p,0.08,0.9387842364063947
feature_p,0.09,0.8053780554433808
feature_p,0.1,0.9256835403948025
feature_p,0.11,0.909815426277407
feature_p,0.12,0.9309570753260328
feature_p,0.13,0.9220847091241656
feature_p,0.14,0.9259804736679573
feature_p,0.15,0.9302206808086086
feature_p,0.16,0.9093403330403592
feature_p,0.17,0.9263011616029646
feature_p,0.18,0.9000760149179277
feature_p,0.19,0.9163835902795924
feature_p,0.2,0.8959783357483906
feature_p,0.21,0.9233555835332684
feature_p,0.22,0.8808822481411978
feature_p,0.23,0.8743259614699385
feature_p,0.24,0.9136874361593462
feature_p,0.25,0.7903888638145236
