perturbation,level,accuracy
combined_all,0.01,0.9285697318098677
combined_all,0.02,0.9124759484048744
combined_all,0.03,0.9319428937929068
combined_all,0.04,0.9029384516711405
combined_all,0.05,0.9261348789699979
combined_all,0.06,0.9282252892130081
combined_all,0.07,0.9013587666579567
combined_all,0.08,0.8051286314939307
combined_all,0.09,0.8059006580041334
combined_all,0.1,0.8939354348290852
combined_all,0.11,0.8954794878494905
combined_all,0.12,0.9053376725182317
combined_all,0.13,0.8954082238639333
combined_all,0.14,0.9088652398033114
combined_all,0.15,0.8911917713851343
combined_all,0.16,0.8922488538375656
combined_all,0.17,0.8872960068413426
combined_all,0.18,0.8068389671473026
combined_all,0.19,0.9036510915267121
combined_all,0.2,0.885668812504454
combined_all,0.21,0.893674133548709
combined_all,0.22,0.8034776824951897
combined_all,0.23,0.7991780886999074
combined_all,0.24,0.8749910920018054
combined_all,0.25,0.878578045941516
