perturbation,level,accuracy
gaussian,0.01,0.9266812361926028
gaussian,0.02,0.8120412380929758
gaussian,0.03,0.912321543102834
gaussian,0.04,0.9316222058578996
gaussian,0.05,0.9404589400669882
gaussian,0.06,0.9263961802503742
gaussian,0.07,0.8983656792645557
gaussian,0.08,0.9275601586811412
gaussian,0.09,0.8116492861724114
gaussian,0.1,0.9341758320070314
gaussian,0.11,0.9437014514098392
gaussian,0.12,0.930054398175642
gaussian,0.13,0.9353516877687246
gaussian,0.14,0.9427512649357437
gaussian,0.15,0.9342114639998099
gaussian,0.16,0.9277858279687389
gaussian,0.17,0.9352923011140937
gaussian,0.18,0.913485521533601
gaussian,0.19,0.9406014680381025
gaussian,0.2,0.9154571584673492
gaussian,0.21,0.8969997862080433
gaussian,0.22,0.9441409126541084
gaussian,0.23,0.9323110910516189
gaussian,0.24,0.9348528398698245
gaussian,0.25,0.9339620400503599
random_sc,0.01,0.9274651400337316
random_sc,0.02,0.930363208779723
random_sc,0.03,0.8113998622229612
random_sc,0.04,0.9356604983728056
random_sc,0.05,0.929139843694325
random_sc,0.06,0.9112525833194765
random_sc,0.07,0.9271919614224291
random_sc,0.08,0.9352210371285364
random_sc,0.09,0.9189728484215027
random_sc,0.1,0.9195548376368863
random_sc,0.11,0.9110031593700264
random_sc,0.12,0.9165617502434853
random_sc,0.13,0.9158609877188398
random_sc,0.14,0.9296149369313728
random_sc,0.15,0.9339739173812861
random_sc,0.16,0.9307314060384351
random_sc,0.17,0.9408984013112573
random_sc,0.18,0.9355892343872485
random_sc,0.19,0.9264555669050051
random_sc,0.2,0.9356129890491008
random_sc,0.21,0.941064683944224
random_sc,0.22,0.9326674109794048
random_sc,0.23,0.910860631398912
random_sc,0.24,0.9351616504739055
random_sc,0.25,0.9127847590089555
feature_d,0.01,0.9306957740456565
feature_d,0.02,0.9308264246858446
feature_d,0.03,0.9282490438748604
feature_d,0.04,0.9347696985533411
feature_d,0.05,0.9213364372758154
feature_d,0.06,0.912998550965627
feature_d,0.07,0.9145544813169585
feature_d,0.08,0.9185333871772335
feature_d,0.09,0.8898140009976958
feature_d,0.1,0.9239256954177257
feature_d,0.11,0.9116920445637456
feature_d,0.12,0.9038648834833836
feature_d,0.13,0.9091502957455401
feature_d,0.14,0.8972017008337886
feature_d,0.15,0.9011568520322113
feature_d,0.16,0.8818561892771456
feature_d,0.17,0.9031878756205906
feature_d,0.18,0.9065372829417774
feature_d,0.19,0.8789106112074495
feature_d,0.2,0.8830557997006913
feature_d,0.21,0.8889232011782312
feature_d,0.22,0.9015606812837019
feature_d,0.23,0.8881511746680286
feature_d,0.24,0.8978074447110246
feature_d,0.25,0.8774853314963061
feature_p,0.01,0.9358386583366985
feature_p,0.02,0.810710977029242
feature_p,0.03,0.9407915053329216
feature_p,0.04,0.9360049409696652
feature_p,0.05,0.9287003824500558
feature_p,0.06,0.9132598522460033
feature_p,0.07,0.9405539587143977
feature_p,0.08,0.9306482647219517
feature_p,0.09,0.9327267976340357
feature_p,0.1,0.9445328645746728
feature_p,0.11,0.9141506520654679
feature_p,0.12,0.9037936194978264
feature_p,0.13,0.9029146970092881
feature_p,0.14,0.8668788749792147
feature_p,0.15,0.89716606884101
feature_p,0.16,0.9037461101741217
feature_p,0.17,0.901928878542414
feature_p,0.18,0.887747345416538
feature_p,0.19,0.7923486234173457
feature_p,0.2,0.8999216096158871
feature_p,0.21,0.9074280827612419
feature_p,0.22,0.8831389410171746
feature_p,0.23,0.8027887973014705
feature_p,0.24,0.8966078342874789
feature_p,0.25,0.8564149464332376
