perturbation,level,accuracy
combined_all,0.01,0.9238187994393899
combined_all,0.02,0.9275601586811412
combined_all,0.03,0.9283678171841224
combined_all,0.04,0.9176782193505475
combined_all,0.05,0.9329049575979286
combined_all,0.06,0.9245076846331093
combined_all,0.07,0.9136042948428629
combined_all,0.08,0.9104092928237166
combined_all,0.09,0.9095184930042521
combined_all,0.1,0.8736608309380716
combined_all,0.11,0.8887331638834122
combined_all,0.12,0.8799795709908069
combined_all,0.13,0.8988882818253082
combined_all,0.14,0.862983110435423
combined_all,0.15,0.8833646103047723
combined_all,0.16,0.8834715062831081
combined_all,0.17,0.8879373827113571
combined_all,0.18,0.7883697175570705
combined_all,0.19,0.874361593462717
combined_all,0.2,0.8636838729600684
combined_all,0.21,0.8430291944794166
combined_all,0.22,0.7859348647172008
combined_all,0.23,0.8526023232059292
combined_all,0.24,0.8473050336128465
combined_all,0.25,0.8359146732546262
