perturbation,level,accuracy
gaussian,0.01,0.9054683231584199
gaussian,0.02,0.9752832743425898
gaussian,0.03,0.9546642278547165
gaussian,0.04,0.9739173812860774
gaussian,0.05,0.9265624628833409
gaussian,0.06,0.9486780530679145
gaussian,0.07,0.973893626624225
gaussian,0.08,0.9467658027887973
gaussian,0.09,0.9540703613084067
gaussian,0.1,0.9722901869491888
gaussian,0.11,0.8388602513243224
gaussian,0.12,0.9233199515404898
gaussian,0.13,0.9366463168396798
gaussian,0.14,0.9740242772644131
gaussian,0.15,0.9669097560396228
gaussian,0.16,0.9364800342067131
gaussian,0.17,0.9739886452716345
gaussian,0.18,0.9540347293156282
gaussian,0.19,0.973774853314963
gaussian,0.2,0.9737629759840368
gaussian,0.21,0.9739648906097822
gaussian,0.22,0.9058959070717628
gaussian,0.23,0.9652588070408817
gaussian,0.24,0.9613155331733853
gaussian,0.25,0.9737629759840368
random_sc,0.01,0.9366819488324584
random_sc,0.02,0.9542841532650783
random_sc,0.03,0.9654132123429223
random_sc,0.04,0.9024277264413141
random_sc,0.05,0.96111361854764
random_sc,0.06,0.9737629759840368
random_sc,0.07,0.9738342399695941
random_sc,0.08,0.9738817492932988
random_sc,0.09,0.9266812361926028
random_sc,0.1,0.9016913319238901
random_sc,0.11,0.9372401833859895
random_sc,0.12,0.9651162790697675
random_sc,0.13,0.9739411359479297
random_sc,0.14,0.9752832743425898
random_sc,0.15,0.9739173812860774
random_sc,0.16,0.9611017412167138
random_sc,0.17,0.9752832743425898
random_sc,0.18,0.9010143240610969
random_sc,0.19,0.9364444022139344
random_sc,0.2,0.9470033494073212
random_sc,0.21,0.9738817492932988
random_sc,0.22,0.9316697151816044
random_sc,0.23,0.9236762714682757
random_sc,0.24,0.9547473691711998
random_sc,0.25,0.9009074280827613
feature_d,0.01,0.9228567356343682
feature_d,0.02,0.9656032496377414
feature_d,0.03,0.9365512981922702
feature_d,0.04,0.895265695892819
feature_d,0.05,0.92993562486638
feature_d,0.06,0.9125590897213578
feature_d,0.07,0.9463025868826758
feature_d,0.08,0.9426443689574079
feature_d,0.09,0.9148751692519657
feature_d,0.1,0.813953488372093
feature_d,0.11,0.8869159322517044
feature_d,0.12,0.9281896572202295
feature_d,0.13,0.9251490605031237
feature_d,0.14,0.9224529063828777
feature_d,0.15,0.8980212366676961
feature_d,0.16,0.9152671211725301
feature_d,0.17,0.8984725752428914
feature_d,0.18,0.8894339264080576
feature_d,0.19,0.9078556666745848
feature_d,0.2,0.9062641043304749
feature_d,0.21,0.9027721690381737
feature_d,0.22,0.9001235242416324
feature_d,0.23,0.8996959403282895
feature_d,0.24,0.8845879753901703
feature_d,0.25,0.8928902297075801
feature_p,0.01,0.9364800342067131
feature_p,0.02,0.9366344395087536
feature_p,0.03,0.9722545549564102
feature_p,0.04,0.9542010119485949
feature_p,0.05,0.9664227854716488
feature_p,0.06,0.8382307527852341
feature_p,0.07,0.9540584839774806
feature_p,0.08,0.9360880822861487
feature_p,0.09,0.9303394541178707
feature_p,0.1,0.9637978953369599
feature_p,0.11,0.9102905195144547
feature_p,0.12,0.9141625293963941
feature_p,0.13,0.8893626624225004
feature_p,0.14,0.9009430600755398
feature_p,0.15,0.8747891773760601
feature_p,0.16,0.9190916217307646
feature_p,0.17,0.8929258617003587
feature_p,0.18,0.9037698648359741
feature_p,0.19,0.8900396702852935
feature_p,0.2,0.8747535453832814
feature_p,0.21,0.9050288619141507
feature_p,0.22,0.8731144737154667
feature_p,0.23,0.9239613274105043
feature_p,0.24,0.817314773024206
feature_p,0.25,0.8164358505356676
