perturbation,level,accuracy
gaussian,0.01,0.9289616837304321
gaussian,0.02,0.8917381286077393
gaussian,0.03,0.932132931087726
gaussian,0.04,0.9315271872104901
gaussian,0.05,0.8938641708435281
gaussian,0.06,0.9303988407725016
gaussian,0.07,0.8924982777870157
gaussian,0.08,0.8773784355179705
gaussian,0.09,0.9317647338290139
gaussian,0.1,0.9338551440720241
gaussian,0.11,0.9339264080575813
gaussian,0.12,0.9102548875216762
gaussian,0.13,0.9343183599781457
gaussian,0.14,0.8931634083188826
gaussian,0.15,0.8565812290662043
gaussian,0.16,0.9323110910516189
gaussian,0.17,0.934033304035917
gaussian,0.18,0.9316815925125306
gaussian,0.19,0.9339382853885075
gaussian,0.2,0.9091621730764663
gaussian,0.21,0.8373874622894744
gaussian,0.22,0.8378031688718911
gaussian,0.23,0.9333325415112715
gaussian,0.24,0.9311827446136304
gaussian,0.25,0.8765945316768415
random_sc,0.01,0.9598664988003895
random_sc,0.02,0.8914293180036582
random_sc,0.03,0.95365465472599
random_sc,0.04,0.9324654963536594
random_sc,0.05,0.9594983015416776
random_sc,0.06,0.9688576383115186
random_sc,0.07,0.9697246834691308
random_sc,0.08,0.9697246834691308
random_sc,0.09,0.9697246834691308
random_sc,0.1,0.9628001995391595
random_sc,0.11,0.968940779628002
random_sc,0.12,0.9656270042995938
random_sc,0.13,0.968263771765209
random_sc,0.14,0.9697246834691308
random_sc,0.15,0.9697246834691308
random_sc,0.16,0.9134736442026747
random_sc,0.17,0.9540703613084067
random_sc,0.18,0.84629546048412
random_sc,0.19,0.9697246834691308
random_sc,0.2,0.8783998859776231
random_sc,0.21,0.9697246834691308
random_sc,0.22,0.9212295412974796
random_sc,0.23,0.9591301042829655
random_sc,0.24,0.962823954201012
random_sc,0.25,0.9534408627693185
feature_d,0.01,0.8457372259305889
feature_d,0.02,0.9457205976672922
feature_d,0.03,0.886832790935221
feature_d,0.04,0.9054683231584199
feature_d,0.05,0.9231655462384493
feature_d,0.06,0.9367413354870894
feature_d,0.07,0.9049100886048888
feature_d,0.08,0.8706796208755968
feature_d,0.09,0.9016556999311115
feature_d,0.1,0.9092334370620234
feature_d,0.11,0.8283250587927881
feature_d,0.12,0.8633513076941349
feature_d,0.13,0.9168349288547878
feature_d,0.14,0.9107418580896501
feature_d,0.15,0.893127776326104
feature_d,0.16,0.9032235076133691
feature_d,0.17,0.9113832339596646
feature_d,0.18,0.8187994393899802
feature_d,0.19,0.894778725324845
feature_d,0.2,0.9003373161983039
feature_d,0.21,0.8793381951207925
feature_d,0.22,0.8985675938903009
feature_d,0.23,0.8529942751264936
feature_d,0.24,0.8757987505047866
feature_d,0.25,0.8883293346319215
feature_p,0.01,0.8784117633085493
feature_p,0.02,0.9656863909542248
feature_p,0.03,0.9217640211891583
feature_p,0.04,0.9677055372116778
feature_p,0.05,0.9689645342898544
feature_p,0.06,0.8475900895550752
feature_p,0.07,0.9658645509181176
feature_p,0.08,0.9697246834691308
feature_p,0.09,0.8662493764401263
feature_p,0.1,0.9673017079601872
feature_p,0.11,0.9085089198755256
feature_p,0.12,0.9085683065301565
feature_p,0.13,0.8863458203672471
feature_p,0.14,0.8360453238948143
feature_p,0.15,0.9122146471244982
feature_p,0.16,0.844893935434829
feature_p,0.17,0.9045894006698815
feature_p,0.18,0.8567593890300972
feature_p,0.19,0.8621992065942942
feature_p,0.2,0.9155878091075373
feature_p,0.21,0.8310212129130342
feature_p,0.22,0.9161341663301423
feature_p,0.23,0.8700144903437299
feature_p,0.24,0.9235812528208661
feature_p,0.25,0.9136636814974939
