perturbation,level,accuracy
gaussian,0.01,0.9330712402308953
gaussian,0.02,0.9364325248830083
gaussian,0.03,0.9355892343872485
gaussian,0.04,0.9298168515571181
gaussian,0.05,0.93873672708269
gaussian,0.06,0.9266099722070457
gaussian,0.07,0.9151127158704896
gaussian,0.08,0.9371332874076538
gaussian,0.09,0.9079150533292158
gaussian,0.1,0.9237950447775376
gaussian,0.11,0.9072736774592014
gaussian,0.12,0.9374183433498824
gaussian,0.13,0.9300306435137896
gaussian,0.14,0.9333444188421978
gaussian,0.15,0.9375489939900705
gaussian,0.16,0.9337007387699836
gaussian,0.17,0.9253034658051643
gaussian,0.18,0.9384516711404614
gaussian,0.19,0.9383210205002732
gaussian,0.2,0.936598807515975
gaussian,0.21,0.9067391975675226
gaussian,0.22,0.9328930802670024
gaussian,0.23,0.933296909518493
gaussian,0.24,0.9237237807919805
gaussian,0.25,0.9369670047746871
random_sc,0.01,0.912511580397653
random_sc,0.02,0.923878186094021
random_sc,0.03,0.922536047699361
random_sc,0.04,0.8042853409981708
random_sc,0.05,0.9106587167731668
random_sc,0.06,0.925350975128869
random_sc,0.07,0.9064660189562201
random_sc,0.08,0.9230705275910397
random_sc,0.09,0.9300068888519372
random_sc,0.1,0.9360762049552225
random_sc,0.11,0.933843266741098
random_sc,0.12,0.934888471862603
random_sc,0.13,0.9229161222889992
random_sc,0.14,0.9382022471910112
random_sc,0.15,0.9344846426111124
random_sc,0.16,0.9367294581561632
random_sc,0.17,0.9387842364063947
random_sc,0.18,0.9387842364063947
random_sc,0.19,0.9367057034943107
random_sc,0.2,0.9381666151982326
random_sc,0.21,0.8051523861557831
random_sc,0.22,0.9271325747677982
random_sc,0.23,0.9098391809392593
random_sc,0.24,0.9259804736679573
random_sc,0.25,0.9369670047746871
feature_d,0.01,0.909637266313514
feature_d,0.02,0.9311114806280733
feature_d,0.03,0.9222985010808371
feature_d,0.04,0.9302800674632397
feature_d,0.05,0.9288429104211702
feature_d,0.06,0.9271919614224291
feature_d,0.07,0.9230942822528921
feature_d,0.08,0.8999572416086657
feature_d,0.09,0.918497755184455
feature_d,0.1,0.9172862674299831
feature_d,0.11,0.9109556500463216
feature_d,0.12,0.8998147136375514
feature_d,0.13,0.9160985343373637
feature_d,0.14,0.9153265078271611
feature_d,0.15,0.8948737439722546
feature_d,0.16,0.912998550965627
feature_d,0.17,0.9094828610114735
feature_d,0.18,0.909269069054802
feature_d,0.19,0.9076299973869872
feature_d,0.2,0.9060146803810247
feature_d,0.21,0.8883887212865524
feature_d,0.22,0.895265695892819
feature_d,0.23,0.9005986174786802
feature_d,0.24,0.8941492267857567
feature_d,0.25,0.90009976957978
feature_p,0.01,0.9365512981922702
feature_p,0.02,0.9362543649191154
feature_p,0.03,0.9228211036415896
feature_p,0.04,0.9363968928902298
feature_p,0.05,0.9381547378673064
feature_p,0.06,0.9344727652801862
feature_p,0.07,0.9235099888353089
feature_p,0.08,0.927667054659477
feature_p,0.09,0.8957764211226453
feature_p,0.1,0.933356296173124
feature_p,0.11,0.9005273534931231
feature_p,0.12,0.9230705275910397
feature_p,0.13,0.9370145140983918
feature_p,0.14,0.9046487873245125
feature_p,0.15,0.9297455875715609
feature_p,0.16,0.8958239304463501
feature_p,0.17,0.9060503123738034
feature_p,0.18,0.9089365037888686
feature_p,0.19,0.7886547734992992
feature_p,0.2,0.9019882651970449
feature_p,0.21,0.9062284723376963
feature_p,0.22,0.9145663586478846
feature_p,0.23,0.9024396037722403
feature_p,0.24,0.8525548138822244
feature_p,0.25,0.887497921467088
