perturbation,level,accuracy
gaussian,0.01,0.996270518089175
gaussian,0.02,0.9979689764116207
gaussian,0.03,0.9928260921205787
gaussian,0.04,0.997980853742547
gaussian,0.05,0.9960329714706511
gaussian,0.06,0.9787633323039646
gaussian,0.07,0.9970306672684515
gaussian,0.08,0.9355773570563223
gaussian,0.09,0.998040240397178
gaussian,0.1,0.9971494405777134
gaussian,0.11,0.9980046084043994
gaussian,0.12,0.9979333444188422
gaussian,0.13,0.9359930636387391
gaussian,0.14,0.998040240397178
gaussian,0.15,0.9980283630662518
gaussian,0.16,0.99706629926123
gaussian,0.17,0.9243057700073639
gaussian,0.18,0.9959735848160202
gaussian,0.19,0.9923391215526047
gaussian,0.2,0.9852958643133715
gaussian,0.21,0.9971731952395657
gaussian,0.22,0.9971138085849348
gaussian,0.23,0.9782763617359906
gaussian,0.24,0.9968762619664109
gaussian,0.25,0.8712734874219066
random_sc,0.01,0.8699788583509513
random_sc,0.02,0.9815426277406941
random_sc,0.03,0.9902130793168159
random_sc,0.04,0.9789771242606361
random_sc,0.05,0.9979452217497684
random_sc,0.06,0.9810081478490154
random_sc,0.07,0.8710478181343089
random_sc,0.08,0.9980046084043994
random_sc,0.09,0.9790127562534148
random_sc,0.1,0.9979333444188422
random_sc,0.11,0.9788108416276694
random_sc,0.12,0.993823787918379
random_sc,0.13,0.9980046084043994
random_sc,0.14,0.9255647670855406
random_sc,0.15,0.9904268712734874
random_sc,0.16,0.9926716868185381
random_sc,0.17,0.9980046084043994
random_sc,0.18,0.9360643276242963
random_sc,0.19,0.9351854051357579
random_sc,0.2,0.9790246335843409
random_sc,0.21,0.9980046084043994
random_sc,0.22,0.9980283630662518
random_sc,0.23,0.998040240397178
random_sc,0.24,0.998040240397178
random_sc,0.25,0.9970306672684515
feature_d,0.01,0.9232961968786374
feature_d,0.02,0.9147445186117775
feature_d,0.03,0.8520915979761028
feature_d,0.04,0.910005463572226
feature_d,0.05,0.9116564125709671
feature_d,0.06,0.8811316720906478
feature_d,0.07,0.8584934793453215
feature_d,0.08,0.8838634582036725
feature_d,0.09,0.8823312825141935
feature_d,0.1,0.8772359075468561
feature_d,0.11,0.8365441717937145
feature_d,0.12,0.87453975342661
feature_d,0.13,0.8697294344015013
feature_d,0.14,0.8755612038862627
feature_d,0.15,0.858339074043281
feature_d,0.16,0.8728650497660165
feature_d,0.17,0.8670332802812551
feature_d,0.18,0.8658336698577096
feature_d,0.19,0.8632444117157992
feature_d,0.2,0.8675558828420078
feature_d,0.21,0.8659643204978977
feature_d,0.22,0.8619735373066965
feature_d,0.23,0.8722355512269283
feature_d,0.24,0.8595268071359005
feature_d,0.25,0.8613677934294606
feature_p,0.01,0.9980046084043994
feature_p,0.02,0.9979689764116207
feature_p,0.03,0.9904506259353398
feature_p,0.04,0.9243889113238473
feature_p,0.05,0.9979689764116207
feature_p,0.06,0.9903556072879303
feature_p,0.07,0.997980853742547
feature_p,0.08,0.9367294581561632
feature_p,0.09,0.9708173979143407
feature_p,0.1,0.9242226286908806
feature_p,0.11,0.9814238544314322
feature_p,0.12,0.9980046084043994
feature_p,0.13,0.9894648074684657
feature_p,0.14,0.864574672779533
feature_p,0.15,0.9267881321709386
feature_p,0.16,0.9906050312373803
feature_p,0.17,0.9845475924650212
feature_p,0.18,0.8888281825308216
feature_p,0.19,0.9458631256384066
feature_p,0.2,0.8783523766539183
feature_p,0.21,0.8739577642112265
feature_p,0.22,0.888174929329881
feature_p,0.23,0.8526735871914863
feature_p,0.24,0.8999572416086657
feature_p,0.25,0.8751217426419935
