perturbation,level,accuracy
combined_all,0.01,0.9225954343539919
combined_all,0.02,0.8502981210062475
combined_all,0.03,0.8694206237974202
combined_all,0.04,0.898448820581039
combined_all,0.05,0.8983775565954819
combined_all,0.06,0.8816423973204741
combined_all,0.07,0.8809060028030501
combined_all,0.08,0.8867971589424425
combined_all,0.09,0.8588616766040336
combined_all,0.1,0.8317932394232368
combined_all,0.11,0.8729363137515738
combined_all,0.12,0.8523172672637005
combined_all,0.13,0.8509038648834834
combined_all,0.14,0.8383970354182009
combined_all,0.15,0.8687673705964796
combined_all,0.16,0.8723543245361902
combined_all,0.17,0.8625198945293013
combined_all,0.18,0.8562961731239755
combined_all,0.19,0.8790768938404162
combined_all,0.2,0.8470199776706179
combined_all,0.21,0.8531605577594603
combined_all,0.22,0.8624129985509656
combined_all,0.23,0.8261752618951469
combined_all,0.24,0.8569731809867687
combined_all,0.25,0.8400717390787942
