perturbation,level,accuracy
gaussian,0.01,0.9752832743425898
gaussian,0.02,0.9308620566786232
gaussian,0.03,0.9668266147231395
gaussian,0.04,0.8390977979428463
gaussian,0.05,0.9752832743425898
gaussian,0.06,0.9261705109627765
gaussian,0.07,0.925469748438131
gaussian,0.08,0.9481079411834572
gaussian,0.09,0.9666128227664679
gaussian,0.1,0.9545573318763807
gaussian,0.11,0.9752832743425898
gaussian,0.12,0.9662683801696083
gaussian,0.13,0.973774853314963
gaussian,0.14,0.9242938926764378
gaussian,0.15,0.9547117371784213
gaussian,0.16,0.9009074280827613
gaussian,0.17,0.9752832743425898
gaussian,0.18,0.9542722759341521
gaussian,0.19,0.9752832743425898
gaussian,0.2,0.9738461173005202
gaussian,0.21,0.9738461173005202
gaussian,0.22,0.9358505356676248
gaussian,0.23,0.9611254958785662
gaussian,0.24,0.973774853314963
gaussian,0.25,0.9016556999311115
random_sc,0.01,0.9738342399695941
random_sc,0.02,0.9243651566619949
random_sc,0.03,0.9549730384587976
random_sc,0.04,0.9051595125543388
random_sc,0.05,0.9365156661994917
random_sc,0.06,0.8395372591871155
random_sc,0.07,0.9548305104876832
random_sc,0.08,0.9752832743425898
random_sc,0.09,0.9496519942038625
random_sc,0.1,0.8393234672304439
random_sc,0.11,0.8386583366985771
random_sc,0.12,0.9752832743425898
random_sc,0.13,0.9651756657243984
random_sc,0.14,0.9655913723068152
random_sc,0.15,0.9752832743425898
random_sc,0.16,0.966743473406656
random_sc,0.17,0.9352447917903889
random_sc,0.18,0.8403567950210229
random_sc,0.19,0.936598807515975
random_sc,0.2,0.9752832743425898
random_sc,0.21,0.936658194170606
random_sc,0.22,0.9242701380145854
random_sc,0.23,0.9366344395087536
random_sc,0.24,0.9612086371950496
random_sc,0.25,0.973893626624225
feature_d,0.01,0.9284747131624581
feature_d,0.02,0.8337529990260588
feature_d,0.03,0.9545692092073069
feature_d,0.04,0.9584055870964677
feature_d,0.05,0.9400432334845713
feature_d,0.06,0.9512554338788988
feature_d,0.07,0.9216571252108227
feature_d,0.08,0.9190916217307646
feature_d,0.09,0.9366106848469012
feature_d,0.1,0.9347578212224149
feature_d,0.11,0.8138109604009787
feature_d,0.12,0.9293417583200703
feature_d,0.13,0.9241157327125449
feature_d,0.14,0.9236525168064232
feature_d,0.15,0.918806565788536
feature_d,0.16,0.914530726655106
feature_d,0.17,0.8888044278689693
feature_d,0.18,0.9110506686937312
feature_d,0.19,0.906762952229375
feature_d,0.2,0.9049338432667411
feature_d,0.21,0.8849205406561038
feature_d,0.22,0.896429674323586
feature_d,0.23,0.8993514977314297
feature_d,0.24,0.8926883150818348
feature_d,0.25,0.7947478442644369
feature_p,0.01,0.9477634985865976
feature_p,0.02,0.9666959640829513
feature_p,0.03,0.9314321685630805
feature_p,0.04,0.9739292586170036
feature_p,0.05,0.9661496068603463
feature_p,0.06,0.8393590992232226
feature_p,0.07,0.974012399933487
feature_p,0.08,0.9652350523790294
feature_p,0.09,0.9183314725514883
feature_p,0.1,0.9529538922013445
feature_p,0.11,0.9342233413307361
feature_p,0.12,0.9251490605031237
feature_p,0.13,0.9036510915267121
feature_p,0.14,0.9437608380644702
feature_p,0.15,0.9280352519181889
feature_p,0.16,0.9336888614390574
feature_p,0.17,0.9319547711238331
feature_p,0.18,0.9082832505879279
feature_p,0.19,0.8856331805116754
feature_p,0.2,0.8829013943986508
feature_p,0.21,0.9634178207473216
feature_p,0.22,0.8563674371095328
feature_p,0.23,0.8923676271468276
feature_p,0.24,0.8131814618618904
feature_p,0.25,0.8108297503385039
