perturbation,level,accuracy
gaussian,0.01,0.9302325581395349
gaussian,0.02,0.9259092096824002
gaussian,0.03,0.9269544148039053
gaussian,0.04,0.8104021664251609
gaussian,0.05,0.8969641542152648
gaussian,0.06,0.9161816756538471
gaussian,0.07,0.9408984013112573
gaussian,0.08,0.8981756419697365
gaussian,0.09,0.9319428937929068
gaussian,0.1,0.9278214599615174
gaussian,0.11,0.9322754590588404
gaussian,0.12,0.9438677340428059
gaussian,0.13,0.9103617835000118
gaussian,0.14,0.9350191225027912
gaussian,0.15,0.9261111243081455
gaussian,0.16,0.9122859111100553
gaussian,0.17,0.9110269140318787
gaussian,0.18,0.9282134118820818
gaussian,0.19,0.808454284153265
gaussian,0.2,0.9258854550205478
gaussian,0.21,0.9442002993087394
gaussian,0.22,0.8120649927548281
gaussian,0.23,0.9439746300211417
gaussian,0.24,0.9300425208447157
gaussian,0.25,0.932132931087726
random_sc,0.01,0.9445328645746728
random_sc,0.02,0.9153858944817921
random_sc,0.03,0.9259448416751788
random_sc,0.04,0.940755873340143
random_sc,0.05,0.811447371546666
random_sc,0.06,0.9197448749317053
random_sc,0.07,0.9355060930707652
random_sc,0.08,0.9352566691213151
random_sc,0.09,0.9316578378506782
random_sc,0.1,0.9343896239637028
random_sc,0.11,0.9297812195643395
random_sc,0.12,0.9286766277882035
random_sc,0.13,0.9432501128346438
random_sc,0.14,0.935565479725396
random_sc,0.15,0.9324536190227332
random_sc,0.16,0.8984963299047438
random_sc,0.17,0.9282371665439343
random_sc,0.18,0.9307551607002874
random_sc,0.19,0.898448820581039
random_sc,0.2,0.9326911656412571
random_sc,0.21,0.9113832339596646
random_sc,0.22,0.9256716630638763
random_sc,0.23,0.9202318454996793
random_sc,0.24,0.929139843694325
random_sc,0.25,0.9201605815141222
feature_d,0.01,0.9425018409862935
feature_d,0.02,0.9305651234054684
feature_d,0.03,0.9277739506378126
feature_d,0.04,0.935743639689289
feature_d,0.05,0.8052592821341188
feature_d,0.06,0.9025108677577974
feature_d,0.07,0.9201962135069007
feature_d,0.08,0.903888638145236
feature_d,0.09,0.9167636648692306
feature_d,0.1,0.8984131885882605
feature_d,0.11,0.9141031427417631
feature_d,0.12,0.8948381119794759
feature_d,0.13,0.9043399767204314
feature_d,0.14,0.9157065824167993
feature_d,0.15,0.8910611207449461
feature_d,0.16,0.9123809297574649
feature_d,0.17,0.8891013611421241
feature_d,0.18,0.90144190797444
feature_d,0.19,0.8920944485355251
feature_d,0.2,0.8967266075967408
feature_d,0.21,0.8815830106658432
feature_d,0.22,0.9012281160177685
feature_d,0.23,0.8928427203838754
feature_d,0.24,0.8841603914768273
feature_d,0.25,0.8877592227474642
feature_p,0.01,0.8118987101218614
feature_p,0.02,0.9410884386060765
feature_p,0.03,0.9279877425944841
feature_p,0.04,0.9134736442026747
feature_p,0.05,0.9298049742261919
feature_p,0.06,0.9359811863078129
feature_p,0.07,0.9429531795614889
feature_p,0.08,0.9110981780174359
feature_p,0.09,0.9051595125543388
feature_p,0.1,0.901869491887783
feature_p,0.11,0.9204931467800556
feature_p,0.12,0.880347768249519
feature_p,0.13,0.9184027365370454
feature_p,0.14,0.8966672209421099
feature_p,0.15,0.7964344252559565
feature_p,0.16,0.8913936860108796
feature_p,0.17,0.8856925671663064
feature_p,0.18,0.8958951944319072
feature_p,0.19,0.7928949806399506
feature_p,0.2,0.8906097821697508
feature_p,0.21,0.8977718127182459
feature_p,0.22,0.8700976316602134
feature_p,0.23,0.7836069078556667
feature_p,0.24,0.8763926170510963
feature_p,0.25,0.8951944319072618
