perturbation,level,accuracy
combined_all,0.01,0.9047319286409958
combined_all,0.02,0.9206831840748747
combined_all,0.03,0.9054920778202722
combined_all,0.04,0.8884362306102572
combined_all,0.05,0.9003729481910825
combined_all,0.06,0.8291089626339169
combined_all,0.07,0.9140437560871321
combined_all,0.08,0.9091859277383186
combined_all,0.09,0.866712592346248
combined_all,0.1,0.8814642373565812
combined_all,0.11,0.88627455638169
combined_all,0.12,0.8864527163455829
combined_all,0.13,0.8679122027697935
combined_all,0.14,0.8735183029669573
combined_all,0.15,0.8923795044777537
combined_all,0.16,0.8594436658194171
combined_all,0.17,0.858766657956624
combined_all,0.18,0.8199990498135259
combined_all,0.19,0.8316032021284177
combined_all,0.2,0.8678409387842364
combined_all,0.21,0.8793381951207925
combined_all,0.22,0.8478395135045252
combined_all,0.23,0.8580065087773475
combined_all,0.24,0.8218162814452337
combined_all,0.25,0.8602513243223983
