perturbation,level,accuracy
gaussian,0.01,0.9353398104377985
gaussian,0.02,0.937762785946742
gaussian,0.03,0.9382735111765684
gaussian,0.04,0.9094115970259163
gaussian,0.05,0.9135330308573058
gaussian,0.06,0.9339620400503599
gaussian,0.07,0.9148870465828919
gaussian,0.08,0.9385110577950923
gaussian,0.09,0.938309143169347
gaussian,0.1,0.9259448416751788
gaussian,0.11,0.9263961802503742
gaussian,0.12,0.9369907594365394
gaussian,0.13,0.9265030762287099
gaussian,0.14,0.9270731881131672
gaussian,0.15,0.9385466897878709
gaussian,0.16,0.9233555835332684
gaussian,0.17,0.9368838634582036
gaussian,0.18,0.9270494334513149
gaussian,0.19,0.9334275601586811
gaussian,0.2,0.9265149535596361
gaussian,0.21,0.9074043280993895
gaussian,0.22,0.9371926740622847
gaussian,0.23,0.9336769841081313
gaussian,0.24,0.9080575813003302
gaussian,0.25,0.9335582107988692
random_sc,0.01,0.9387842364063947
random_sc,0.02,0.9370976554148752
random_sc,0.03,0.9223935197282467
random_sc,0.04,0.9281896572202295
random_sc,0.05,0.9268475188255695
random_sc,0.06,0.9387842364063947
random_sc,0.07,0.9372520607169157
random_sc,0.08,0.9107537354205762
random_sc,0.09,0.9226310663467705
random_sc,0.1,0.9381547378673064
random_sc,0.11,0.9387842364063947
random_sc,0.12,0.9098391809392593
random_sc,0.13,0.9332375228638621
random_sc,0.14,0.9387842364063947
random_sc,0.15,0.9298643608808229
random_sc,0.16,0.912511580397653
random_sc,0.17,0.9387842364063947
random_sc,0.18,0.9303275767869444
random_sc,0.19,0.9373470793643253
random_sc,0.2,0.9346628025750053
random_sc,0.21,0.8051761408176354
random_sc,0.22,0.934520274603891
random_sc,0.23,0.9090909090909091
random_sc,0.24,0.9373827113571038
random_sc,0.25,0.9271444520987244
feature_d,0.01,0.9355536023944699
feature_d,0.02,0.9209682400171033
feature_d,0.03,0.9330593628999692
feature_d,0.04,0.9084495332208946
feature_d,0.05,0.9007530227807207
feature_d,0.06,0.9272157160842815
feature_d,0.07,0.8056274793928309
feature_d,0.08,0.9128797776563651
feature_d,0.09,0.9217877758510108
feature_d,0.1,0.91929353635651
feature_d,0.11,0.8990426871273487
feature_d,0.12,0.9192816590255838
feature_d,0.13,0.9170843528042378
feature_d,0.14,0.9051476352234126
feature_d,0.15,0.91476827327363
feature_d,0.16,0.9127134950233984
feature_d,0.17,0.9036748461885645
feature_d,0.18,0.9109912820391002
feature_d,0.19,0.8896595956956552
feature_d,0.2,0.8039765303940899
feature_d,0.21,0.9039005154761622
feature_d,0.22,0.9037342328431954
feature_d,0.23,0.895265695892819
feature_d,0.24,0.9020832838444545
feature_d,0.25,0.8996959403282895
feature_p,0.01,0.92993562486638
feature_p,0.02,0.9376083806447015
feature_p,0.03,0.9106943487659453
feature_p,0.04,0.9271919614224291
feature_p,0.05,0.804415991638359
feature_p,0.06,0.937335202033399
feature_p,0.07,0.9374064660189563
feature_p,0.08,0.922904244958073
feature_p,0.09,0.9335463334679431
feature_p,0.1,0.9076418747179134
feature_p,0.11,0.9330237309071905
feature_p,0.12,0.9108962633916906
feature_p,0.13,0.9319072618001283
feature_p,0.14,0.9089602584507209
feature_p,0.15,0.9245314392949616
feature_p,0.16,0.9319547711238331
feature_p,0.17,0.9100292182340785
feature_p,0.18,0.9005629854859016
feature_p,0.19,0.9238900634249472
feature_p,0.2,0.9230824049219659
feature_p,0.21,0.8834002422975509
feature_p,0.22,0.8960614770648739
feature_p,0.23,0.8129320379124403
feature_p,0.24,0.8909542247666105
feature_p,0.25,0.8966315889493313
